IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,23380.23802842914,1165.0,0.019235750682665736,449.73642961624324
sICX,289514.5696003175,1049.0,0.265766857716796,76943.377425907
GBET,86347.82050969341,783.0,0.01026954273643401,886.7526329222296
METX,386497.6453295374,749.0,0.000100330644739555,38.77755794623234
bnUSD,62356.20834562595,622.0,0.9930854940862529,61925.04597426127
OMM,2279210.2085736142,481.0,0.015608972903340668,35576.13038664298
BALN,66754.87262522678,376.0,0.15956183892839335,10651.53023351185
$unknown,20982.858751199663,237.0,,
FIN,20854.583848266928,210.0,0.23083853132573381,4814.0415069433075
CODE,862154.0535425345,203.0,,
CROWN,736014.0432928544,165.0,,
CFT,267063.08663547464,147.0,0.007223448628072168,1929.116486765738
IUSDC,8616.687817,122.0,0.9944878573699294,8569.191404753905
USDS,8507.842028181787,86.0,0.9969828087666263,8482.172241799428
NPT,117.0,78.0,,
XCROWN,85809.79188900584,39.0,,
oICX,768.5191026241116,14.0,0.265766857716796,204.246906999742
obnUSD,8224.150401970563,11.0,0.9930854940862529,8167.284465380591
VOID,2860.509839067672,9.0,,
IAM,1948.1472112998208,7.0,0.017283376377711768,33.67056149208438
IDOGE,2008594.0,7.0,,
oUSDS,681.3070981371864,7.0,0.9969828087666263,679.2514643334515
dICX,54.69722801135093,6.0,0.265766857716796,14.53671041439585
oOMM,332676.54000000004,6.0,0.015608972903340668,5192.739098437129
oIUSDC,9.392227,5.0,0.9944878573699294,9.340455705162
IUSDT,137.933977,4.0,0.9877769252167287,136.24799968397497
CLAW,140105.0,3.0,,
TAP,853.0522619114661,2.0,0.000822808626584926,0.701898760028538
finOMM,8.726246590715315,2.0,0.015608972903340668,0.13620774658234425
dbnUSD,16.617303067375904,2.0,0.9930854940862529,16.502402627046006
finOICX,177.68207583415085,1.0,0.265766857716796,47.222006967039725
UP,0.035209810915607265,1.0,0.697552430547604,0.024560689183303404
finIUSDC,3.376211,1.0,0.23083853132573381,0.7793595886857871
ICX,,,0.2348,
