validator,validator_name,rank,delegation,bond,power
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,1,36055205.2349233,2000000.0,38055205.2349233
hxfba37e91ccc13ec1dab115811f73e429cde44d48,Lydia Labs,2,22915109.479903355,1156415.4028,23128308.056
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,3,19253545.978713613,1134020.1914,20387566.170113612
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,4,14548181.006121801,1000000.01,15548181.016121803
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,5,18470544.579440482,909034.3644,18180687.288
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,6,15058532.361213703,883691.713,15942224.074213702
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,7,11927941.441979736,615105.513,12302110.26
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,8,16334464.115349801,600822.1366,12016442.732
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,9,11293147.190427149,589770.1472,11795402.944
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,10,14659202.316493614,430000.0,8600000.0
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,11,7077778.385036041,421706.8438,7499485.228836041
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,12,7287643.4455443425,387348.0052,7674991.450744342
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,13,5094714.736147668,364082.1361,5458796.872247668
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,14,6413182.218334997,359086.405,6772268.623334996
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,sudoblock,15,5532380.04183073,325000.0,5857380.04183073
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,16,9963051.91144585,323396.3701,6467927.402
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,17,5377348.366169337,319997.9963,5697346.362469337
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,18,5867654.449137207,288350.0,5767000.0
