validator,validator_name,rank,delegation,bond,power
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,1,36890634.740940735,2000000.0,38890634.740940735
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,2,20253666.667476792,1134020.1914,21387686.85887679
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,3,14544897.505242754,1000000.01,15544897.515242754
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,4,18121767.03896111,909034.3644,18180687.288
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,5,15014756.640725112,883691.713,15898448.353725111
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,6,11753504.557515286,615105.513,12302110.26
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,7,17563925.348077912,600822.1366,12016442.732
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,8,11844195.165691778,589770.1472,11795402.944
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,9,15959222.469238907,430000.0,8600000.0
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,10,7251438.099234416,421706.8438,7673144.943034416
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,11,7486547.275346756,387348.0052,7746960.104
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,12,6058290.222695918,364082.1361,6422372.358795918
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,13,6592756.408456234,359086.405,6951842.8134562345
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,sudoblock,14,6521020.865932726,325000.0,6500000.0
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,15,9967524.15879277,323396.3701,6467927.402
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,16,5420132.977599774,319997.9963,5740130.973899773
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,17,6741049.156233792,288350.0,5767000.0
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,18,5623839.540035258,280882.0,5617640.0
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,19,5387799.557241318,278355.3375,5567106.75
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,20,5919553.726876798,272734.221,5454684.42
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),21,5454404.780347785,268544.6114,5370892.228
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,22,9562814.3436089,234000.0,4680000.0
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,23,3250605.8823154853,227621.1457,3478227.0280154855
hx15686bf1f501115a2b5de381a20edc1963cb2ec3,ICONbet,24,3787594.3179879896,200000.0,3987594.3179879896
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,25,3314259.2485219906,195649.3107,3509908.5592219904
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,26,3157808.708635378,162080.0,3241600.0
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,27,2173143.6351659163,159814.7995,2332958.4346659165
hx31c429608c74501de13df5fea30bf1674460be50,Hugobyte,28,3257783.910855763,150000.0,3000000.0
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,29,1382320.7378420478,147293.6825,1529614.4203420477
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,30,1676628.7243541535,130000.0,1806628.7243541535
hxb11448743cbb63fcf29609401cdc5782793be211,GPS Gaming,31,3120311.836460427,125006.4363,2500128.726
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,32,2564448.807105928,114750.0,2295000.0
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,33,2486089.126603425,113517.9789,2270359.578
hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,ICONoscope,34,373572.9028526009,105065.6299,478638.5327526009
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,35,1169442.5325653055,63377.1084,1232819.6409653055
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,36,1305891.340701705,60000.0,1200000.0
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,ICX_Stratos,37,795488.5280939919,54998.0,850486.5280939919
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,38,677511.6557624338,50000.0,727511.6557624338
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,RHYTHM (Australia),39,607353.1854162873,43107.598,650460.7834162873
hxf6672e670d2b5816061da22231f3a90f0b5955b5,ICON Chicago,40,756593.7907652768,42062.8021,798656.5928652767
hx5da9e862b4e26e5ac486c1d70d9d63927ce35e1c,Studio Mirai,41,1196093.9368940934,38260.9944,765219.888
hx30af89a52479d8ce8ac6682651203750d639a20f,ICONologist,42,600246.040034416,35000.0,635246.040034416
hx5b97bbec2e555289351806103833a465b7fbbd47,Blockmove,43,413275.7620844248,30100.0,443375.7620844248
hx55f2cc3244350085734f4e405f761ecf3d2095b3,Staked Tech,44,235805.33890625226,30000.0,265805.3389062523
hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,DSNC,45,465324.16508736653,25000.0,490324.16508736653
hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,RemICX,46,324475.2069802243,25000.0,349475.2069802243
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,PiconbelloDAO,47,290850.5259281328,20333.0017,311183.52762813284
hx9fa9d224306b0722099d30471b3c2306421aead7,Espanicon,48,350146.34917926963,20000.0,370146.34917926963
hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,Transcranial Solutions,49,293304.48411804397,20000.0,313304.48411804397
hx69d49e8365659d7771f7e721d7f9b04367212557,ICON 4 ALL,50,289092.9005546106,20000.0,309092.9005546106
hx135d9c1b6ad2b7750f153d1649b676f8625e470c,ICON Guide Star,51,249710.1231019499,15495.892,265206.0151019499
hxca60d4371ad90d624dc7119f81009d799c168aa1,devshack,52,261757.69049880982,15000.0,276757.69049880985
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Citadel.one,53,1825249.1238521,13563.9615,271279.23
hx554ea6c0c56e6f30682dcaa79a326da3a364899f,UNBLOCK {ICX GROWTH INCUBATOR},54,210706.82421330252,10010.0772,200201.544
hxa19a398f4941abed1d0af82fb2f6081b76f29107,A_Block,55,236015.43059847123,5000.0,100000.0
hx35760c56a8e3942a3e4e5cc2ba78b18502b4f421,FOMO MASTERNODE,56,169008.2040463965,3912.8015,78256.03
hxfba37e91ccc13ec1dab115811f73e429cde44d48,Lydia Labs,57,24204207.62704203,0.0,0.0
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,58,4254862.057685073,0.0,0.0
hx8d7f98f88560fc957d410afb53c5b269bebc8799,Arcade Node,59,2506801.7025468,0.0,0.0
hxa69031aef1bbb11ea0ee3647b278c158ecdab767,Danal,60,2321279.8155079028,0.0,0.0
hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,Band Protocol,61,2286547.683912846,0.0,0.0
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,62,1927424.07396125,0.0,0.0
hxd6f20327d135cb0227230ab98792173a5c97b03e,ICONPLUS,63,1561708.027230019,0.0,0.0
hxf75bfd0df8d96ee0963965135af2485cee6d5000,weBloc asia,64,1418752.487510588,0.0,0.0
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,Alice,65,1040569.7191954165,0.0,0.0
hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,TNTXT,66,873527.9961601826,0.0,0.0
hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,MinerGate,67,852990.1022090885,0.0,0.0
hx168d2cfe6d73acb8cb690d3abda54d3af266addf,block42,68,700010.8860548993,0.0,0.0
hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,DEMOS,69,626728.9789888741,0.0,0.0
hx040b667627bbd02619e89439fab48b053e71c666,ICX Australia,70,571045.6550982122,0.0,0.0
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,71,565997.0401370021,0.0,0.0
hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,Catena,72,530089.8834376427,0.0,0.0
hxf5a52d659df00ef0517921647516daaf7502a728,binance node,73,472440.57965751,0.0,0.0
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,74,468004.1747820891,0.0,0.0
hxab751d4e83b6fda412a38cb5f7f96860396b1327,Symmetry SLC,75,441779.1130616695,0.0,0.0
hxa615b432cb84c3f2ed22194b32df317b474ec2c9,HOLA ICON,76,405405.6723717852,0.0,0.0
hx19ccfc00b5af79ac75aaae9676b1f9ed5c9b5ca3,StakingTeam,77,400261.93181834987,0.0,0.0
hx4adc5a79b2fb3631790f6dca22d7b6e4912e6e85,Deblock with STAYGE,78,384582.1329683952,0.0,0.0
hx50040d39a04b7bc9197e9784779f07f9a6887811,ICON Labs,79,366424.2057496245,0.0,0.0
hx60ad5da1c0eb80f52ef7be5b07e590108078a96e,ICXburners  (We burn our node rewards!),80,352433.74481194746,0.0,0.0
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,Oasis,81,350155.95405230974,0.0,0.0
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,82,341018.8790573935,0.0,0.0
hx9571df0bd727ce18adc177e8fd6bc45f885b3382,Newroad,83,335359.3010681148,0.0,0.0
hx02645148d0887cd1daf345e3eabf8871780398e5,ICONLEO (TOP 5 Voters receive bonus 80% of prep daily rewards),84,322266.4975534115,0.0,0.0
hxbf0f9646b09b0e0943ed768795c0d6c32a758d35,ICON USA,85,319518.66258521966,0.0,0.0
hx6fefe6d0174357ba1c8f086a54ab1b277064e65f,Coda Labs,86,314568.72095240327,0.0,0.0
hx475e37c2decf56f5bf678060e3937c944921ccba,ICON London,87,310450.9360270073,0.0,0.0
hxec5e4136ddbf8e9aa119694b95d1baeecf947ee9,Transform Group,88,291322.0287347064,0.0,0.0
hxdcff7a1ab76ba34a9e3c85b0f1e7b2bf436ac024,Staked,89,275061.94526455674,0.0,0.0
hxe886f81684bbecddd69a608093fb88624c94d20a,POCKET / FIGMENT,90,274870.5183603159,0.0,0.0
hx05493cc93caf332f46715411e12c927750d210b6,ICX Malta,91,266181.343632104,0.0,0.0
hx21a916b7a01b900861ca3f3b7ac76ba316169f8c,ICON Slovenia,92,264056.7470483292,0.0,0.0
hxc93a0be07e8a74d9a86d8b12e569b91154681bc8,Signal9,93,258200.09843951763,0.0,0.0
hx004783f10b0bd56764535cf931650dfe6d42cd9e,DELIGHT,94,256639.85248230197,0.0,0.0
hx3571351614f64721081996247e53f6436ed05e55,ICONNECT-Global,95,250329.28079372918,0.0,0.0
hx11434d1fce3edecf0e84a9c992a712f0cebf6992,icon-node-NL,96,241322.4147371008,0.0,0.0
hxd2de5d155251ff62bf2f6c2aa616da6472886165,Chainode Tech,97,237172.8580319736,0.0,0.0
hxf0e7b39f0d43591c9a5c823eb19b90462fa51c30,ICON France,98,223783.53047067576,0.0,0.0
hx54ebaf568d1d3e61a4ff7d648d3e5cb7ff6179ce,ICON Spark,99,223308.8791099103,0.0,0.0
hxd19d4bc5a9eef4e044d83abc82d903ac80504ac8,ICON BOOM,100,209657.74449922927,0.0,0.0
hxe0df49d9382805d4dfa24487e8ef31165fe782c0,loop57,101,130863.98185875,0.0,0.0
hxadad43bd60785979ed2ecea55df1eb8049162b04,Gilga Capital (NEW - LETS GROW ICON),102,114598.02131615,0.0,0.0
hxd243919468353a59250114d3ea891de8486f37c0,Iconserve,103,93127.19951975,0.0,0.0
hx2571420b7d3977611cea1d1646579aeef2fb6dfa,HypoICON,104,90958.80592743,0.0,0.0
hx8e882ac085ca90e5ef19364ffda6646acceed3b8,Icon Panda,105,90115.51984812,0.0,0.0
hxc1717a36b5288b92586b93d3c20f247b2bab1a26,ICONPool,106,87081.4830907,0.0,0.0
hx42805d6c22012d5bd56cdab423da9fde5850622f,Noris,107,87057.4507,0.0,0.0
