validator,validator_name,rank,delegation,bond,power
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,1,37073011.309189044,2000000.0,39073011.309189044
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,2,20735813.09406386,1133900.1914,21869713.28546386
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,3,24150477.393960282,1120515.0,22410300.0
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,4,14531515.460082863,1000000.01,15531515.470082862
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,5,17967604.946267877,909034.3644,18180687.288
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,6,14961900.04083236,883691.713,15845591.753832359
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,7,17857988.011388976,595822.7382,11916454.764
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,8,11881890.603092333,589770.1472,11795402.944
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,9,15635494.052682022,430000.0,8600000.0
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,10,7339700.746640008,421706.8438,7761407.590440008
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,11,7652865.836336322,387148.9949,7742979.898
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,12,6106544.410546501,364082.1361,6470626.546646502
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,13,6759975.075400141,359086.405,7119061.480400141
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,sudoblock,14,6566499.506983667,325000.0,6500000.0
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,15,10426228.885123344,323396.3701,6467927.402
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,16,5373175.868913399,319997.9963,5693173.865213399
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,17,5698109.971406393,294895.7649,5897915.298
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,18,6689692.829211964,288350.0,5767000.0
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,19,5558263.3201847235,280882.0,5617640.0
