validator,validator_name,rank,delegation,bond,power
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,1,36935959.04356675,2000000.0,38935959.04356675
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,2,19704933.423577975,1133900.1914,20838833.614977974
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,3,24002242.498185396,1120515.0,22410300.0
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,4,14526222.971564176,1000000.01,15526222.981564175
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,5,18733980.053234585,909034.3644,18180687.288
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,6,13727417.4172568,883691.713,14611109.1302568
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,7,17997382.569616213,595822.7382,11916454.764
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,8,11548228.772188148,589770.1472,11795402.944
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,9,14681104.402939644,530000.0,10600000.0
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,10,7561848.628262049,421706.8438,7983555.4720620485
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,11,7725253.473706526,372674.4467,7453488.934
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,12,6017803.430730398,364082.1361,6381885.566830398
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,13,7033841.68991588,359086.405,7181728.1
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,14,9197304.730247175,356564.0642,7131281.284
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,sudoblock,15,6483495.424568468,325000.0,6500000.0
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,16,5345062.895564946,319997.9963,5665060.891864946
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,17,6096981.349344358,291205.7649,5824115.298
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,18,6753255.061314156,288350.0,5767000.0
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,19,5550038.862020846,280882.0,5617640.0
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,20,5877435.704511278,272734.221,5454684.42
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),21,5408539.6956359,268544.6114,5370892.228
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,22,7612915.32889535,256000.0,5120000.0
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,23,3548143.5503808833,226488.3184,3774631.868780883
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,24,3236276.2874346874,195649.3107,3431925.598134687
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,25,3170153.3244911158,162080.0,3241600.0
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,26,2607252.2104551815,158144.1023,2765396.3127551815
hx31c429608c74501de13df5fea30bf1674460be50,Hugobyte,27,2739930.6804291178,150000.0,2889930.6804291178
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,28,1348045.7527622,143838.1164,1491883.8691622
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,29,2546697.0178860542,131419.7373,2628394.746
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,30,1693653.974253688,130000.0,1823653.974253688
hx8d7f98f88560fc957d410afb53c5b269bebc8799,Arcade Node,31,2500973.724423273,122372.6114,2447452.228
hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,ICONoscope,32,1955727.5152394199,105065.6299,2060793.14513942
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,33,2403748.2187012224,74105.3096,1482106.192
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,34,1168022.449553824,63377.1084,1231399.5579538238
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,35,1112821.929095045,60000.0,1172821.929095045
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,ICX_Stratos,36,775272.8011873317,54998.0,830270.8011873317
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,37,668198.109474079,50000.0,718198.109474079
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,RHYTHM (Australia),38,690539.0138762938,43107.598,733646.6118762938
hxf6672e670d2b5816061da22231f3a90f0b5955b5,ICON Chicago,39,741533.3031119597,42062.8021,783596.1052119597
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,Oasis,40,669961.0528858101,39455.0,709416.0528858101
hx30af89a52479d8ce8ac6682651203750d639a20f,ICONologist,41,583033.6785670087,35000.0,618033.6785670087
hx5b97bbec2e555289351806103833a465b7fbbd47,Blockmove,42,407418.18054443126,30100.0,437518.18054443126
hx55f2cc3244350085734f4e405f761ecf3d2095b3,Staked Tech,43,220530.31171841687,30000.0,250530.31171841687
hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,DSNC,44,458108.47441146796,25000.0,483108.47441146796
hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,RemICX,45,307296.4069594472,25000.0,332296.4069594472
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,PiconbelloDAO,46,279529.3243929729,20333.0017,299862.32609297294
hx5da9e862b4e26e5ac486c1d70d9d63927ce35e1c,Studio Mirai,47,665101.1324002777,20000.0,400000.0
hx9fa9d224306b0722099d30471b3c2306421aead7,Espanicon,48,332482.5553392761,20000.0,352482.5553392761
hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,Transcranial Solutions,49,276921.2788602433,20000.0,296921.2788602433
hx69d49e8365659d7771f7e721d7f9b04367212557,ICON 4 ALL,50,274382.2177174966,20000.0,294382.2177174966
hx135d9c1b6ad2b7750f153d1649b676f8625e470c,ICON Guide Star,51,238747.7318429662,15495.892,254243.6238429662
hxca60d4371ad90d624dc7119f81009d799c168aa1,devshack,52,234549.69066435963,15000.0,249549.69066435963
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Citadel.one,53,1765990.5182785462,13563.9615,271279.23
hx554ea6c0c56e6f30682dcaa79a326da3a364899f,UNBLOCK {ICX GROWTH INCUBATOR},54,194228.9114998396,10000.0,200000.0
hxa19a398f4941abed1d0af82fb2f6081b76f29107,A_Block,55,217431.02613197165,5000.0,100000.0
hx35760c56a8e3942a3e4e5cc2ba78b18502b4f421,FOMO MASTERNODE,56,151549.165106403,3912.8015,78256.03
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,57,16789466.80650993,0.0,0.0
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,58,4094002.922373691,0.0,0.0
hxb11448743cbb63fcf29609401cdc5782793be211,ICONbet Community,59,3451610.168954511,0.0,0.0
hxa69031aef1bbb11ea0ee3647b278c158ecdab767,Danal,60,2305344.080741403,0.0,0.0
hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,Band Protocol,61,2270073.215547931,0.0,0.0
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,62,1954704.6587143408,0.0,0.0
