validator,validator_name,rank,delegation,bond,power
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,1,36197213.70858538,2000000.0,38197213.70858538
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,2,19107935.79114971,1133900.1914,20241835.98254971
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,3,23449604.60028475,1120515.0,22410300.0
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,4,14479784.664350867,1000000.01,15479784.674350867
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,5,14073826.27148239,939049.6874,15012875.95888239
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,6,17581427.44761058,909034.3644,18180687.288
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,7,12007414.071347326,883691.713,12891105.784347326
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,8,17778427.115501672,595822.7382,11916454.764
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,9,11647034.709997954,589770.1472,11795402.944
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,10,14466401.676984694,530000.0,10600000.0
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,11,7807730.005374018,421706.8438,8229436.849174018
hxb11448743cbb63fcf29609401cdc5782793be211,ICONbet Community,12,6345126.536043727,375000.0,6720126.536043727
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,13,7000673.074576481,372128.3001,7372801.374676482
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,14,6309662.3058575615,364082.1361,6673744.441957562
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,15,6988662.131815006,359086.405,7181728.1
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,16,9053739.642771903,356564.0642,7131281.284
