validator,validator_name,rank,delegation,bond,power
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,1,36991360.55229765,2000000.0,38991360.55229765
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,2,24375315.506096724,1156415.4028,23128308.056
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,3,21289435.13759834,1134020.1914,22423455.32899834
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,4,14534025.26734338,1000000.01,15534025.27734338
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,5,18267974.923964888,909034.3644,18180687.288
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,6,14978251.875951491,883691.713,15861943.58895149
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,7,17924546.639416985,600822.1366,12016442.732
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,8,11901631.723958401,589770.1472,11795402.944
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,9,15787147.427000126,430000.0,8600000.0
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,10,7314288.038845054,421706.8438,7735994.882645054
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,11,7774350.486175212,387148.9949,7742979.898
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,12,6122035.631911288,364082.1361,6486117.768011288
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,13,6611126.888197717,359086.405,6970213.2931977175
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,sudoblock,14,6582597.597023157,325000.0,6500000.0
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,15,10344617.651379703,323396.3701,6467927.402
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,16,5406648.076578892,319997.9963,5726646.072878892
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,17,5788628.5478940355,295205.7649,5904115.298
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,18,6702024.248822634,288350.0,5767000.0
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,19,5565774.1148004,280882.0,5617640.0
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,20,5976851.259492168,272734.221,5454684.42
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),21,5436478.7976342095,268544.6114,5370892.228
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,22,8268559.576982104,234000.0,4680000.0
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,23,3537878.7341026636,226488.3184,3764367.0525026633
hx15686bf1f501115a2b5de381a20edc1963cb2ec3,ICONbet,24,3792296.7712222463,200000.0,3992296.7712222463
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,25,3292672.4927079296,195649.3107,3488321.8034079294
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,26,3145632.536362344,162080.0,3241600.0
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,27,2083597.985456443,159351.9931,2242949.978556443
hx31c429608c74501de13df5fea30bf1674460be50,Hugobyte,28,3238615.0498962426,150000.0,3000000.0
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,29,1350442.395702629,145297.454,1495739.8497026288
