validator,validator_name,rank,delegation,bond,power
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,1,36880025.40307382,2000000.0,38880025.40307382
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,2,19963727.35402891,1133900.1914,21097627.545428913
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,3,23965594.257303365,1120515.0,22410300.0
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,4,14532166.889948756,1000000.01,15532166.899948755
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,5,18685153.33128,909034.3644,18180687.288
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,6,13736161.357564032,883691.713,14619853.070564033
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,7,17942928.53771906,595822.7382,11916454.764
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,8,11596398.096698545,589770.1472,11795402.944
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,9,14637124.942845032,530000.0,10600000.0
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,10,7525348.128686156,421706.8438,7947054.972486156
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,11,7676156.0010060975,372674.4467,7453488.934
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,12,6014980.302461703,364082.1361,6379062.438561703
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,13,7041434.9701011665,359086.405,7181728.1
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,14,9007775.14737352,356564.0642,7131281.284
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,sudoblock,15,6483074.78357125,325000.0,6500000.0
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,16,5352253.271248261,319997.9963,5672251.267548261
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,17,6096724.667363609,310537.0869,6210741.738
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,18,6744287.390343137,288350.0,5767000.0
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,19,5555181.086011295,280882.0,5617640.0
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,20,5874661.000842583,272734.221,5454684.42
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),21,5409523.649194804,268544.6114,5370892.228
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,22,7621414.519492466,256000.0,5120000.0
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,23,3557211.794889298,226488.3184,3783700.113289298
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,24,3210190.9015313275,195649.3107,3405840.2122313273
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,25,3178451.0914882314,162080.0,3241600.0
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,26,2896522.6992809284,158144.1023,3054666.8015809283
hx31c429608c74501de13df5fea30bf1674460be50,Hugobyte,27,2746270.6877262336,150000.0,2896270.6877262336
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,28,1354752.8300593158,143838.1164,1498590.946459316
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,29,2553657.702524734,131419.7373,2628394.746
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,30,1699327.4946288532,130000.0,1829327.4946288532
hx8d7f98f88560fc957d410afb53c5b269bebc8799,Arcade Node,31,2507247.3555856375,121404.0725,2428081.45
hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,ICONoscope,32,1962067.5225365355,105065.6299,2067133.1524365356
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,33,2409936.0520621086,74038.8353,1480776.706
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,34,1174159.8834512376,63377.1084,1237536.9918512376
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,35,1119151.269725494,60000.0,1179151.269725494
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,ICX_Stratos,36,781612.8084844474,54998.0,836610.8084844474
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,37,676468.5631611102,50000.0,726468.5631611102
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,RHYTHM (Australia),38,696554.6054734095,43107.598,739662.2034734095
hxf6672e670d2b5816061da22231f3a90f0b5955b5,ICON Chicago,39,746460.1888090755,42062.8021,788522.9909090755
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,Oasis,40,675799.990582926,39455.0,715254.990582926
hx30af89a52479d8ce8ac6682651203750d639a20f,ICONologist,41,589368.2345300989,35000.0,624368.2345300989
hx5b97bbec2e555289351806103833a465b7fbbd47,Blockmove,42,413757.798041547,30100.0,443857.798041547
hx55f2cc3244350085734f4e405f761ecf3d2095b3,Staked Tech,43,226863.90983024452,30000.0,256863.90983024452
hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,DSNC,44,462239.66675771005,25000.0,487239.66675771005
hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,RemICX,45,313625.87561749504,25000.0,338625.87561749504
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,PiconbelloDAO,46,285870.3316900887,20333.0017,306203.3333900887
hx9fa9d224306b0722099d30471b3c2306421aead7,Espanicon,47,338822.56263639184,20000.0,358822.56263639184
hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,Transcranial Solutions,48,283167.3448379162,20000.0,303167.3448379162
hx69d49e8365659d7771f7e721d7f9b04367212557,ICON 4 ALL,49,280700.8157219774,20000.0,300700.8157219774
hx135d9c1b6ad2b7750f153d1649b676f8625e470c,ICON Guide Star,50,244992.62634518382,15495.892,260488.5183451838
hxca60d4371ad90d624dc7119f81009d799c168aa1,devshack,51,240880.5896529545,15000.0,255880.5896529545
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Citadel.one,52,1772208.8604891151,13563.9615,271279.23
hx554ea6c0c56e6f30682dcaa79a326da3a364899f,UNBLOCK {ICX GROWTH INCUBATOR},53,200568.91879695535,10000.0,200000.0
hxa19a398f4941abed1d0af82fb2f6081b76f29107,A_Block,54,223771.0334290874,5000.0,100000.0
hx35760c56a8e3942a3e4e5cc2ba78b18502b4f421,FOMO MASTERNODE,55,157889.17240351875,3912.8015,78256.03
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,56,16854045.26852996,0.0,0.0
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,57,4110960.2340981294,0.0,0.0
hxb11448743cbb63fcf29609401cdc5782793be211,ICONbet Community,58,3450577.9639877384,0.0,0.0
hxa69031aef1bbb11ea0ee3647b278c158ecdab767,Danal,59,2311684.088038519,0.0,0.0
hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,Band Protocol,60,2276403.2986745196,0.0,0.0
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,61,1966660.4881207414,0.0,0.0
hxd6f20327d135cb0227230ab98792173a5c97b03e,ICONPLUS,62,1556103.478615079,0.0,0.0
hxf75bfd0df8d96ee0963965135af2485cee6d5000,weBloc asia,63,1406113.4796861024,0.0,0.0
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,Alice,64,1029354.3051260327,0.0,0.0
hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,TNTXT,65,863118.7029506381,0.0,0.0
hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,MinerGate,66,843156.6579662107,0.0,0.0
hx168d2cfe6d73acb8cb690d3abda54d3af266addf,block42,67,666797.3519452557,0.0,0.0
hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,DEMOS,68,614559.4397061422,0.0,0.0
hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,Catena,69,580258.6632212956,0.0,0.0
hx040b667627bbd02619e89439fab48b053e71c666,ICX Australia,70,575357.2681682223,0.0,0.0
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,71,553172.0845542703,0.0,0.0
