validator,validator_name,rank,delegation,bond,power
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,1,36627196.07876241,2000000.0,38627196.07876241
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,2,19466661.12559949,1133900.1914,20600561.31699949
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,3,23176291.795768462,1120515.0,22410300.0
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,4,14492964.6587025,1000000.01,15492964.6687025
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,5,14159236.692508405,939049.6874,15098286.379908405
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,6,11925416.017658088,883691.713,12809107.73065809
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,7,17562686.380742673,595822.7382,11916454.764
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,8,11566351.083796818,589770.1472,11795402.944
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,9,14293060.381639034,530000.0,10600000.0
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,10,7449905.071807374,421706.8438,7871611.915607374
hxb11448743cbb63fcf29609401cdc5782793be211,ICONbet Community,11,6399768.750227605,375000.0,6774768.750227605
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,12,7132204.048887207,372674.4467,7453488.934
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,13,6071588.23933119,364082.1361,6435670.375431189
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,14,6983094.042292483,359086.405,7181728.1
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,15,8990004.26335461,356564.0642,7131281.284
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,sudoblock,16,6555343.144251462,325000.0,6500000.0
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,17,5344436.580672078,319997.9963,5664434.576972078
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,18,6001529.672704353,310537.0869,6210741.738
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,19,6688187.421372665,288350.0,5767000.0
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,20,5550616.344605066,280882.0,5617640.0
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,21,5928924.621521161,272734.221,5454684.42
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),22,5351252.216736868,268544.6114,5370892.228
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,23,6900724.782316521,256000.0,5120000.0
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,24,3555241.109634898,226488.3184,3781729.428034898
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,25,3203832.2485756837,195649.3107,3399481.5592756835
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,26,3175212.71624562,162080.0,3241600.0
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,27,2816072.025477512,157414.4705,2973486.495977512
hx31c429608c74501de13df5fea30bf1674460be50,Hugobyte,28,2737513.444750289,150000.0,2887513.444750289
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,29,1345924.09437054,143838.1164,1489762.21077054
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,30,2544706.3350376193,131419.7373,2628394.746
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,31,1688207.3490944528,130000.0,1818207.3490944528
hx8d7f98f88560fc957d410afb53c5b269bebc8799,Arcade Node,32,2507353.092956306,121404.0725,2428081.45
hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,ICONoscope,33,1954062.3436477596,105065.6299,2059127.9735477597
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,34,2400544.85377286,74038.8353,1480776.706
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,35,1166817.6497988456,63377.1084,1230194.7581988457
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,36,1111461.9561219246,60000.0,1171461.9561219246
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,ICX_Stratos,37,772850.2141956716,54998.0,827848.2141956716
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,38,781433.01321142,50000.0,831433.01321142
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,RHYTHM (Australia),39,887527.7010179671,43107.598,862151.96
hxf6672e670d2b5816061da22231f3a90f0b5955b5,ICON Chicago,40,737701.7547187217,42062.8021,779764.5568187218
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,Oasis,41,667042.7476069813,39455.0,706497.7476069813
hx30af89a52479d8ce8ac6682651203750d639a20f,ICONologist,42,581762.2686214569,35000.0,616762.2686214569
hx5b97bbec2e555289351806103833a465b7fbbd47,Blockmove,43,422299.0721228257,30100.0,452399.0721228257
hx55f2cc3244350085734f4e405f761ecf3d2095b3,Staked Tech,44,217039.37023701842,30000.0,247039.37023701842
hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,RemICX,45,272715.7070147988,25000.0,297715.7070147988
hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,DSNC,46,449547.2665367093,24000.0,473547.2665367093
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,PiconbelloDAO,47,283801.8842580898,20333.0017,304134.8859580898
hx9fa9d224306b0722099d30471b3c2306421aead7,Espanicon,48,330029.75904761604,20000.0,350029.75904761604
hx69d49e8365659d7771f7e721d7f9b04367212557,ICON 4 ALL,49,279940.89839433704,20000.0,299940.89839433704
hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,Transcranial Solutions,50,277923.8594681288,20000.0,297923.8594681288
hx135d9c1b6ad2b7750f153d1649b676f8625e470c,ICON Guide Star,51,245314.5581713879,15495.892,260810.4501713879
hxca60d4371ad90d624dc7119f81009d799c168aa1,devshack,52,232035.8068868919,15000.0,247035.8068868919
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Citadel.one,53,1758177.4362744258,13563.9615,271279.23
hx554ea6c0c56e6f30682dcaa79a326da3a364899f,UNBLOCK {ICX GROWTH INCUBATOR},54,191812.02450817951,9010.0,180200.0
hxa19a398f4941abed1d0af82fb2f6081b76f29107,A_Block,55,214982.93135314278,5000.0,100000.0
hx35760c56a8e3942a3e4e5cc2ba78b18502b4f421,FOMO MASTERNODE,56,149132.27811474292,3912.8015,78256.03
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,57,18137548.09592163,0.0,0.0
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,58,4077758.003834199,0.0,0.0
hxa69031aef1bbb11ea0ee3647b278c158ecdab767,Danal,59,2302892.8450625744,0.0,0.0
hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,Band Protocol,60,2267497.796979686,0.0,0.0
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,61,1965192.9996339544,0.0,0.0
hxd6f20327d135cb0227230ab98792173a5c97b03e,ICONPLUS,62,1556407.4519936645,0.0,0.0
hxf75bfd0df8d96ee0963965135af2485cee6d5000,weBloc asia,63,1398094.8927117356,0.0,0.0
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,Alice,64,986999.570650088,0.0,0.0
hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,TNTXT,65,854358.9785618624,0.0,0.0
hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,MinerGate,66,834397.6390774349,0.0,0.0
hx168d2cfe6d73acb8cb690d3abda54d3af266addf,block42,67,658287.4873564799,0.0,0.0
hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,DEMOS,68,605785.7954173663,0.0,0.0
hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,Catena,69,572690.3231325197,0.0,0.0
hx040b667627bbd02619e89439fab48b053e71c666,ICX Australia,70,566601.7728589444,0.0,0.0
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,71,549186.6876654944,0.0,0.0
hxab751d4e83b6fda412a38cb5f7f96860396b1327,Symmetry SLC,72,529140.5924120474,0.0,0.0
hxf5a52d659df00ef0517921647516daaf7502a728,binance node,73,523065.52688948,0.0,0.0
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,74,450470.6622700939,0.0,0.0
hx19ccfc00b5af79ac75aaae9676b1f9ed5c9b5ca3,StakingTeam,75,380266.3898866963,0.0,0.0
hxa615b432cb84c3f2ed22194b32df317b474ec2c9,HOLA ICON,76,374373.63157793996,0.0,0.0
hx4adc5a79b2fb3631790f6dca22d7b6e4912e6e85,Deblock with STAYGE,77,363278.64414280216,0.0,0.0
hx50040d39a04b7bc9197e9784779f07f9a6887811,ICON Labs,78,347107.62015130423,0.0,0.0
hx60ad5da1c0eb80f52ef7be5b07e590108078a96e,ICXburners  (We burn our node rewards!),79,332354.13117980154,0.0,0.0
hx9571df0bd727ce18adc177e8fd6bc45f885b3382,Newroad,80,319721.75026979443,0.0,0.0
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,81,316391.12216488045,0.0,0.0
