validator,validator_name,rank,delegation,bond,power
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,1,37101855.56010001,2000000.0,39101855.56010001
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,2,20510293.197428305,1133900.1914,21644193.388828304
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,3,24294645.557576906,1120515.0,22410300.0
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,4,14531086.9770347,1000000.01,15531086.9870347
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,5,18028295.969586127,909034.3644,18180687.288
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,6,14963106.687078929,883691.713,15846798.400078928
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,7,18065186.199473113,595822.7382,11916454.764
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,8,11792327.260198768,589770.1472,11795402.944
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,9,15761511.763978733,530000.0,10600000.0
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,10,7600867.275956075,421706.8438,8022574.119756076
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,11,7765510.331712506,372674.4467,7453488.934
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,12,6119419.310087867,364082.1361,6483501.446187867
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,13,6997682.078959239,359086.405,7181728.1
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,14,10499925.377891958,332396.3701,6647927.402
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,sudoblock,15,6579033.71994124,325000.0,6500000.0
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,16,5327929.124814047,319997.9963,5647927.121114047
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,17,6001026.316859297,291205.7649,5824115.298
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,18,6731015.156979133,288350.0,5767000.0
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,19,5556138.056996194,280882.0,5617640.0
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,20,5973516.013568748,272734.221,5454684.42
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),21,5469856.995619816,268544.6114,5370892.228
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,22,8310712.846846831,256000.0,5120000.0
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,23,3544225.9530125284,226488.3184,3770714.271412528
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,24,3219548.3111433573,195649.3107,3415197.621843357
hx15686bf1f501115a2b5de381a20edc1963cb2ec3,ICONbet,25,3535565.1004,180000.0,3600000.0
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,26,3156599.503801246,162080.0,3241600.0
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,27,2750415.806073138,158850.3346,2909266.1406731377
hx31c429608c74501de13df5fea30bf1674460be50,Hugobyte,28,2739432.6182351448,150000.0,2889432.6182351448
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,29,1352099.1223486017,145297.454,1497396.5763486018
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,30,2546242.772558363,131419.7373,2628394.746
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,31,1694113.769580875,130000.0,1824113.769580875
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,32,2457142.7189276833,112505.293,2250105.86
hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,ICONoscope,33,1955366.2788258216,105065.6299,2060431.9087258216
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,34,1157217.797818432,63377.1084,1220594.9062184321
