address,bonded,city,country,delegated,details,email,grade,irep,irepUpdateBlockHeight,lastHeight,name,nodeAddress,p2pEndpoint,penalty,power,status,totalBlocks,validatedBlocks,website,delegation,bond,prep_type,rank
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,0x1a784379d99db42000000,Zug,CHE,0x1ef717d22e65ef8ddc88b2,https://cdn.icon.foundation/details/details.json,hello@icon.foundation,0,14000.0,19566264,68785845,ICON Foundation,hx9c63f73d3c564a54d0eed84f90718b1ebed16f09,18.176.121.232:7100,0,39434638.52997605,0,58148701,57981463,https://icon.foundation,37434638.52997605,2000000.0,main,1
hxfba37e91ccc13ec1dab115811f73e429cde44d48,0x150467734a3efc75c0000,San Francisco,USA,0x1c5068bca6f2ef9ca05a9d,https://lydialabs.xyz/details.json,hi@lydialabs.xyz,0,14000.0,19378303,68786495,Lydia Labs,hx81719dcfe8f58ca07044b7bede49cecd61f9bd3f,18.118.232.28:7100,0,31760300.0,0,58240417,58124902,https://lydialabs.xyz,34229644.32304249,1588015.0,main,2
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,0x108b2a2c2802909400000,Singapore,SGP,0x1373198088dc048f8076c1,https://icondao.s3-ap-southeast-1.amazonaws.com/icondao.json,icondao@canfoundation.io,0,14000.0,20252122,68783620,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,18.140.186.29:7100,0,24763133.148704354,0,55155831,55099594,https://twitter.com/icondao,23513133.148704354,1250000.0,main,3
hxe44c986d1c6013c8cafc35edcbd6937985641fce,0xe8ef1e96ae3897800000,Seoul,KOR,0x10ca11af36b6e690dc5750,https://static-data.parametacorp.com/details.json,hello@parametacorp.com,0,0.0,55909916,68787681,PARAMETA,hx6602c91a04cf9ffef1ac887445c522d6847cf3f7,52.79.77.39:7100,0,21397057.363502696,0,12769443,12737687,https://parametacorp.com,20297057.363502696,1100000.0,main,4
hxf680ae11372c48afebbce77c9d8de455e1acc18a,0xd5abdcbfa37bda63c000,Singapore,SGP,0xf7d9a101792df3847749e,https://grow3.io/prep/details.json,support@grow3.io,0,10000.0,37596324,68783620,GROW,hx4e39d214d1e682f2acba7a08c4f7591fb5baaade,18.142.22.234:7100,0,19736059.42342241,0,29372084,29336983,https://grow3.io,18727025.06272241,1009034.3607,main,5
hxca60d4371ad90d624dc7119f81009d799c168aa1,0xbb708dc99a83e1234000,Sydney,AUS,0xdfea49e535c4ec75fc1f7,https://devshack-prep-storage.s3-ap-southeast-2.amazonaws.com/json/devshack.json,icon@devshack.team,0,11200.0,27228224,68789870,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,104.197.141.179:7100,0,17703175.69,0,16076380,16001205,https://www.devshack.team,16918553.416230932,885158.7845,main,6
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,0xb84550a1a91463b0c000,Sydney,AUS,0x143e6fc6fa0a5d6dd6c252,https://iconosphere.io/details.json,prep@iconosphere.io,0,13998.0,19955991,68779720,ICONOsphere,hx95248f3757afcb50efa99f529183ba401a82273c,52.36.75.189:7100,0,17403881.366,0,53767146,53666305,https://iconosphere.io,24473365.040606443,870194.0683,main,7
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,0xd3c21bf253e010c10000,George Town,CYM,0xce62f86f2927c8a38804c,https://binance.com/json,poolvip@binance.com,0,0.0,44121916,68787195,Binance Node,hx863b7ba01fded0c7139788df152662ae881b8be3,3.215.75.154:7100,0,16594130.857402641,0,23974937,23959035,https://binance.com,15594130.847402642,1000000.01,main,8
hx28c08b299995a88756af64374e13db2240bc3142,0x943b1377290cbd800000,Dunedin,NZL,0xd8a9177f7ad3155d3ef3e,https://parrot9.com/PARROT9.json,hello@parrot9.com,0,14000.0,19769751,68787820,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,155.138.134.222:7100,0,14000000.0,0,45902057,45825858,https://parrot9.com,16370405.652085315,700000.0,main,9
hx3c58970034d5a923aa95058365450feed28979a2,0xb2acb568f61d8636c000,Sydney,AUS,0xadb968ec991746abc2797,https://gangstabet.io/details.json,hodl@gangstabet.io,0,10000.0,41610399,68787629,GangstaVerse,hxed7175f73f63ce8dfeede1db8c4b66179eb7a857,44.237.21.74:7100,0,13970000.902320553,0,25230831,25178240,https://gangstabet.io/,13126233.756420553,843767.1459,main,10
