address,bonded,city,country,delegated,details,email,grade,hasPublicKey,irep,irepUpdateBlockHeight,lastHeight,name,nodeAddress,p2pEndpoint,penalty,power,status,totalBlocks,validatedBlocks,website,delegation,bond,prep_type,rank
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,0x1a784379d99db42000000,Zug,CHE,0x1f0bff06af82bc356c0aa1,https://cdn.icon.foundation/details/details.json,hello@icon.foundation,0,0x1,14000.0,19566264,74217829,ICON Foundation,hx9c63f73d3c564a54d0eed84f90718b1ebed16f09,18.176.121.232:7100,0,39533350.8408513,0,63583598,63409702,https://icon.foundation,37533350.8408513,2000000.0,main,1
hxfba37e91ccc13ec1dab115811f73e429cde44d48,0x152d0fca8c93636dc0000,San Francisco,USA,0x19a4f9666d2cdb286fe22b,https://lydialabs.xyz/details.json,hi@lydialabs.xyz,0,0x1,14000.0,19378303,74095560,Lydia Labs,hx81719dcfe8f58ca07044b7bede49cecd61f9bd3f,18.118.232.28:7100,0,32000300.0,0,63675314,63558497,https://lydialabs.xyz,31002214.21343539,1600015.0,main,2
hxe44c986d1c6013c8cafc35edcbd6937985641fce,0xfe1c215e8f838e000000,Seoul,KOR,0x12891ee8f86edb13d0ddd2,https://static-data.parametacorp.com/details.json,hello@parametacorp.com,0,0x1,0.0,55909916,74183810,PARAMETA,hx6602c91a04cf9ffef1ac887445c522d6847cf3f7,52.79.77.39:7100,0,23608199.150828175,0,18204340,18156338,https://parametacorp.com,22408199.150828175,1200000.0,main,3
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,0xe90da2e076dd1eb4e1be,Singapore,SGP,0x11d795744c94839362ce8a,https://icondao.s3-ap-southeast-1.amazonaws.com/icondao.json,icondao@canfoundation.io,0,0x1,14000.0,20252122,74224335,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,18.140.186.29:7100,0,22011258.69385813,0,60273975,60166267,https://twitter.com/icondao,21569804.67236895,1100562.9346929064,main,4
hxca60d4371ad90d624dc7119f81009d799c168aa1,0xc01fbc65970f27990000,Sydney,AUS,0xdf0b57a8c880df7df9636,https://devshack-prep-storage.s3-ap-southeast-2.amazonaws.com/json/devshack.json,icon@devshack.team,0,0x1,11200.0,27228224,74186825,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,104.197.141.179:7100,0,17760031.0913388,0,21511277,21428441,https://www.devshack.team,16852751.302138798,907279.7892,main,5
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,0xb8e51bb755a014c00000,Sydney,AUS,0x10cf30b7298588e9becff0,https://iconosphere.io/details.json,prep@iconosphere.io,0,0x1,13998.0,19955991,74130036,ICONOsphere,hx95248f3757afcb50efa99f529183ba401a82273c,52.36.75.189:7100,0,17462834.688,0,59202043,59097942,https://iconosphere.io,20321241.61773063,873141.7344,main,6
hxf680ae11372c48afebbce77c9d8de455e1acc18a,0xd5abdcbfa37bda63c000,Singapore,SGP,0xd5df5ddc82efcbc5d6fc2,https://grow3.io/prep/details.json,support@grow3.io,0,0x1,10000.0,37596324,74176235,GROW,hx4e39d214d1e682f2acba7a08c4f7591fb5baaade,18.142.22.234:7100,0,17168785.531970058,0,34806981,34767558,https://grow3.io,16159751.171270056,1009034.3607,main,7
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,0xd3c21bf253e010c10000,George Town,CYM,0xce12c69849f9e6f856821,https://binance.com/json,poolvip@binance.com,0,0x1,0.0,44121916,73964484,Binance Node,hx863b7ba01fded0c7139788df152662ae881b8be3,3.215.75.154:7100,0,16570461.564138038,0,29409834,29391555,https://binance.com,15570461.554138036,1000000.01,main,8
hxdc4b3fb5b47d6c14c7f9a0bac8eea9f3f48d3288,0xafc263e16787cac00000,Singapore,SGP,0xc3b536c78f44b9457344a,https://techiast.com/json,contact@techiast.com,0,0x1,0.0,67872918,74223274,Techiast,hxdc4b3fb5b47d6c14c7f9a0bac8eea9f3f48d3288,185.194.101.191:7100,0,15617268.353888735,0,5551012,5464136,https://techiast.com,14787268.353888735,830000.0,main,9
hx28c08b299995a88756af64374e13db2240bc3142,0x943b1377290cbd800000,Dunedin,NZL,0xb37d1d3927313a64bea35,https://parrot9.com/PARROT9.json,hello@parrot9.com,0,0x1,14000.0,19769751,74224785,PARROT9,hx3c2d124b5d72735806067c8e4dbdbb2f0bdce55c,155.138.134.222:7100,0,14000000.0,0,51336954,51256738,https://parrot9.com,13561784.787204374,700000.0,main,10
