address,bonded,city,country,delegated,details,email,grade,irep,irepUpdateBlockHeight,lastHeight,name,nodeAddress,p2pEndpoint,penalty,power,status,totalBlocks,validatedBlocks,website,delegation,bond,prep_type,rank
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,0x1a784379d99db42000000,Zug,CHE,0x205255149fecc146f39f27,https://icon.foundation/prep/details.json,hello@icon.foundation,0,14000.0,19566264,61645804,ICON Foundation,hx9c63f73d3c564a54d0eed84f90718b1ebed16f09,18.176.121.232:7100,0,40000000.0,0,51031053,50871299,https://icon.foundation,39074429.73867643,2000000.0,main,1
hxfba37e91ccc13ec1dab115811f73e429cde44d48,0xf4e16793e734e9230000,San Francisco,USA,0x1918cff86450f0a2fba0b9,https://lydialabs.xyz/details.json,hi@lydialabs.xyz,0,14000.0,19378303,61650472,Lydia Labs,hx81719dcfe8f58ca07044b7bede49cecd61f9bd3f,18.118.232.28:7100,0,23128308.056,0,51122769,51016708,https://lydialabs.xyz,30340318.660497673,1156415.4028,main,2
hxf680ae11372c48afebbce77c9d8de455e1acc18a,0xd5abdcbfa37bda63c000,Singapore,SGP,0x10804baa08e37da1959759,https://grow3.io/prep/details.json,support@grow3.io,0,10000.0,37596324,61628687,GROW,hx4e39d214d1e682f2acba7a08c4f7591fb5baaade,18.142.22.234:7100,0,20180687.214,0,22254436,22231677,https://grow3.io,19948671.781739824,1009034.3607,main,3
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,0xd3c21bf253e010c10000,George Town,CYM,0x1091c38d06b176901105a8,https://binance.com/json,poolvip@binance.com,0,0.0,44121916,61644972,Binance Node,hx863b7ba01fded0c7139788df152662ae881b8be3,3.215.75.154:7100,0,20000000.2,0,16857289,16845089,https://binance.com,20031163.530949272,1000000.01,main,4
hxe44c986d1c6013c8cafc35edcbd6937985641fce,0xd3c21bcecceda1000000,Seoul,KOR,0xc3bf3d23f6c90a04ccdc8,https://static-data.iconloop.com/details.json,hello@iconloop.com,0,0.0,55909916,61672237,ICONLOOP,hx6602c91a04cf9ffef1ac887445c522d6847cf3f7,52.79.77.39:7100,0,15790227.16662181,0,5651795,5646064,https://www.iconloop.com,14790227.16662181,1000000.0,main,5
hx28c08b299995a88756af64374e13db2240bc3142,0x96592d57f2c76fc00000,Dunedin,NZL,0xab983c74d0fb2fbef61c2,https://parrot9.com/PARROT91.json,hello@parrot9.com,0,14000.0,19769751,61644972,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,155.138.134.222:7100,0,13675326.88010288,0,38784409,38712712,https://parrot9.com,12965326.88010288,710000.0,main,6
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,0x88dd22d102b3be784000,Singapore,SGP,0x14d8a2a8f9157bbd03b01c,https://icondao.s3-ap-southeast-1.amazonaws.com/icondao.json,icondao@canfoundation.io,0,14000.0,20252122,61665375,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,18.140.186.29:7100,0,12926421.618,0,48074800,48031843,https://twitter.com/icondao,25201548.100919057,646321.0809,main,7
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,0x7e88bc8a54bdd44f8000,Sydney,AUS,0x1261c3beed93f71a947411,https://iconosphere.io/details.json,prep@iconosphere.io,0,13998.0,19955991,61669823,ICONOsphere,hx95248f3757afcb50efa99f529183ba401a82273c,52.36.75.189:7100,0,11950810.396,0,46649498,46555840,https://iconosphere.io,22222345.17481118,597540.5198,main,8
hxca60d4371ad90d624dc7119f81009d799c168aa1,0x7e065f33f32175798000,Sydney,AUS,0x8aed38504ecb58c75f132,https://devshack-prep-storage.s3-ap-southeast-2.amazonaws.com/json/devshack.json,icon@devshack.team,0,11200.0,27228224,61670622,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,104.197.141.179:7100,0,11092135.890382076,0,8979656,8936352,https://www.devshack.team,10497000.172982076,595135.7174,main,9
hx3c58970034d5a923aa95058365450feed28979a2,0x72fe9a4bfcdea1abc000,Sydney,AUS,0xde1af30bf93130178545f,https://gangstabet.io/details.json,hodl@gangstabet.io,0,10000.0,41610399,61669826,GangstaVerse,hxed7175f73f63ce8dfeede1db8c4b66179eb7a857,44.237.21.74:7100,0,10860927.406,0,18113183,18066510,https://gangstabet.io/,16781799.806536693,543046.3703,main,10
