address,bonded,city,country,delegated,details,email,grade,irep,irepUpdateBlockHeight,lastHeight,name,nodeAddress,p2pEndpoint,penalty,power,status,totalBlocks,validatedBlocks,website,delegation,bond,prep_type,rank
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,0x1a784379d99db42000000,Zug,CHE,0x1ed255d2f7c31d4a4fe3f3,https://icon.foundation/prep/details.json,hello@icon.foundation,0,14000.0,19566264,65813338,ICON Foundation,hx9c63f73d3c564a54d0eed84f90718b1ebed16f09,18.176.121.232:7100,0,39261054.72492136,0,55215710,55053006,https://icon.foundation,37261054.72492136,2000000.0,main,1
hxfba37e91ccc13ec1dab115811f73e429cde44d48,0x1483a7b44d890bb9c0000,San Francisco,USA,0x1a3bcdf0b6182fa87634dd,https://lydialabs.xyz/details.json,hi@lydialabs.xyz,0,14000.0,19378303,65843357,Lydia Labs,hx81719dcfe8f58ca07044b7bede49cecd61f9bd3f,18.118.232.28:7100,0,31000300.0,0,55307426,55197370,https://lydialabs.xyz,31714489.860082384,1550015.0,main,2
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,0x147726043a15bbc507f9b,Singapore,SGP,0x19ca1101da68983ef93b1b,https://icondao.s3-ap-southeast-1.amazonaws.com/icondao.json,icondao@canfoundation.io,0,14000.0,20252122,65831424,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,18.140.186.29:7100,0,30926474.105760865,0,52222840,52173729,https://twitter.com/icondao,31177377.248088792,1546323.7052880432,main,3
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,0xd3c21bf253e010c10000,George Town,CYM,0x10b57ab3ff444631da6726,https://binance.com/json,poolvip@binance.com,0,0.0,44121916,65828496,Binance Node,hx863b7ba01fded0c7139788df152662ae881b8be3,3.215.75.154:7100,0,20000000.2,0,21041946,21027524,https://binance.com,20199824.920170985,1000000.01,main,4
hxe44c986d1c6013c8cafc35edcbd6937985641fce,0xd3c21bcecceda1000000,Seoul,KOR,0x10d224efc5c3f274d8be60,https://static-data.parametacorp.com/details.json,hello@parametacorp.com,0,0.0,55909916,65856764,PARAMETA,hx6602c91a04cf9ffef1ac887445c522d6847cf3f7,52.79.77.39:7100,0,20000000.0,0,9836452,9820984,https://parametacorp.com,20335191.43545434,1000000.0,main,5
hxf680ae11372c48afebbce77c9d8de455e1acc18a,0xd5abdcbfa37bda63c000,Singapore,SGP,0xef254d54bdc00f5f5ae3a,https://grow3.io/prep/details.json,support@grow3.io,0,10000.0,37596324,65852016,GROW,hx4e39d214d1e682f2acba7a08c4f7591fb5baaade,18.142.22.234:7100,0,19078373.420281503,0,26439093,26411020,https://grow3.io,18069339.059581503,1009034.3607,main,6
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,0xb84550a1a91463b0c000,Sydney,AUS,0xf21e916d756c1753e8124,https://iconosphere.io/details.json,prep@iconosphere.io,0,13998.0,19955991,65843304,ICONOsphere,hx95248f3757afcb50efa99f529183ba401a82273c,52.36.75.189:7100,0,17403881.366,0,50834155,50735205,https://iconosphere.io,18294025.125402886,870194.0683,main,7
hxca60d4371ad90d624dc7119f81009d799c168aa1,0xa619c9136abf53a68000,Sydney,AUS,0xcfd9e940c969641f007c5,https://devshack-prep-storage.s3-ap-southeast-2.amazonaws.com/json/devshack.json,icon@devshack.team,0,11200.0,27228224,65833496,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,104.197.141.179:7100,0,15687769.876,0,13164313,13099866,https://www.devshack.team,15704793.809172407,784388.4938,main,8
hx28c08b299995a88756af64374e13db2240bc3142,0x943b1377290cbd800000,Dunedin,NZL,0xb9ac637a0e49489ff455e,https://parrot9.com/PARROT9.json,hello@parrot9.com,0,14000.0,19769751,65828496,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,155.138.134.222:7100,0,14000000.0,0,42969066,42894812,https://parrot9.com,14029084.917904437,700000.0,main,9
hx3c58970034d5a923aa95058365450feed28979a2,0xb2acb568f61d8636c000,Sydney,AUS,0x9db24d0661418b8d0803e,https://gangstabet.io/details.json,hodl@gangstabet.io,0,10000.0,41610399,65847488,GangstaVerse,hxed7175f73f63ce8dfeede1db8c4b66179eb7a857,44.237.21.74:7100,0,12758976.881678872,0,22297840,22248371,https://gangstabet.io/,11915209.735778872,843767.1459,main,10
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,0xab20e3faa061a1200000,Kyiv,UKR,0x840134e7eab4ab34c231f,https://everstake.one/icon.json,inbox@everstake.one,0,14000.0,20174244,65830457,Everstake,hx3e9deb93255877805d8d81681b41bd2c14d65d0b,95.217.41.106:7100,0,10782125.54810461,0,51360225,51266879,https://everstake.one,9973994.156104611,808131.392,main,11
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,0x706cc948c47c89424000,New York,USA,0xa5b1e5a84c35005cb3174,https://icon-staking-details.s3.us-west-2.amazonaws.com/icon-am/details.json,ICON.A.M@protonmail.com,0,50000.0,15285332,65856344,ICON Asset Management,hxd4382eb39497d2a3c924267d18908fd32e1f8c8f,95.179.134.53:7100,0,10618235.97,0,33519586,33477561,https://myicon.finance,12519553.470962549,530911.7985,main,12
