address,bonded,city,country,delegated,details,email,grade,irep,irepUpdateBlockHeight,lastHeight,name,nodeAddress,p2pEndpoint,penalty,power,status,totalBlocks,validatedBlocks,website,delegation,bond,prep_type,rank
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,0x1a784379d99db42000000,Zug,CHE,0x1ffd7c738f5e3524847062,https://cdn.icon.foundation/details/details.json,hello@icon.foundation,0,14000.0,19566264,71198665,ICON Foundation,hx9c63f73d3c564a54d0eed84f90718b1ebed16f09,18.176.121.232:7100,0,40000000.0,0,60564581,60392844,https://icon.foundation,38673754.85146248,2000000.0,main,1
hxfba37e91ccc13ec1dab115811f73e429cde44d48,0x150467734a3efc75c0000,San Francisco,USA,0x1a72f874f9d2ea11871fb3,https://lydialabs.xyz/details.json,hi@lydialabs.xyz,0,14000.0,19378303,71161295,Lydia Labs,hx81719dcfe8f58ca07044b7bede49cecd61f9bd3f,18.118.232.28:7100,0,31760300.0,0,60656297,60540088,https://lydialabs.xyz,31975004.310557857,1588015.0,main,2
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,0xfecc0698f70b5eada503,Singapore,SGP,0x13a5e7b49496202befeb0a,https://icondao.s3-ap-southeast-1.amazonaws.com/icondao.json,icondao@canfoundation.io,0,14000.0,20252122,71204409,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,18.140.186.29:7100,0,24064893.95682631,0,57513020,57448333,https://twitter.com/icondao,23753055.25242276,1203244.6978413155,main,3
hxe44c986d1c6013c8cafc35edcbd6937985641fce,0xe8ef1e96ae3897800000,Seoul,KOR,0x1105fc77940aff506b98d7,https://static-data.parametacorp.com/details.json,hello@parametacorp.com,0,0.0,55909916,71198665,PARAMETA,hx6602c91a04cf9ffef1ac887445c522d6847cf3f7,52.79.77.39:7100,0,21680007.961893696,0,15185323,15142739,https://parametacorp.com,20580007.961893696,1100000.0,main,4
hxf680ae11372c48afebbce77c9d8de455e1acc18a,0xd5abdcbfa37bda63c000,Singapore,SGP,0xef6808a4bdbf403385f17,https://grow3.io/prep/details.json,support@grow3.io,0,10000.0,37596324,71198579,GROW,hx4e39d214d1e682f2acba7a08c4f7591fb5baaade,18.142.22.234:7100,0,19098069.138632618,0,31787964,31750595,https://grow3.io,18089034.777932618,1009034.3607,main,5
hxca60d4371ad90d624dc7119f81009d799c168aa1,0xc4db12dfb5b651910000,Sydney,AUS,0xe6bd94f3fb97ef1c6930c,https://devshack-prep-storage.s3-ap-southeast-2.amazonaws.com/json/devshack.json,icon@devshack.team,0,11200.0,27228224,71194119,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,104.197.141.179:7100,0,18363888.369822662,0,18492260,18411000,https://www.devshack.team,17434263.342222665,929625.0276,main,6
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,0xb84550a1a91463b0c000,Sydney,AUS,0x14514e826d0e4764343d71,https://iconosphere.io/details.json,prep@iconosphere.io,0,13998.0,19955991,71205306,ICONOsphere,hx95248f3757afcb50efa99f529183ba401a82273c,52.36.75.189:7100,0,17403881.366,0,56183026,56081312,https://iconosphere.io,24562476.32162647,870194.0683,main,7
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,0xd3c21bf253e010c10000,George Town,CYM,0xd0701d75dd5f0adf0a391,https://binance.com/json,poolvip@binance.com,0,0.0,44121916,70948435,Binance Node,hx863b7ba01fded0c7139788df152662ae881b8be3,3.215.75.154:7100,0,16749126.195909461,0,26390817,26374535,https://binance.com,15749126.185909461,1000000.01,main,8
hxdc4b3fb5b47d6c14c7f9a0bac8eea9f3f48d3288,0xcd67ce2c6fbd8a400000,Singapore,SGP,0xd0bcc564fecde269bc18e,https://techiast.com/json,contact@techiast.com,0,0.0,67872918,71204448,Techiast,hxdc4b3fb5b47d6c14c7f9a0bac8eea9f3f48d3288,185.194.101.191:7100,0,16741751.041542832,0,2773863,2741588,https://techiast.com,15771751.041542832,970000.0,main,9
hx3c58970034d5a923aa95058365450feed28979a2,0xb2acb568f61d8636c000,Sydney,AUS,0xb349c2a04ca51eb327cce,https://gangstabet.io/details.json,hodl@gangstabet.io,0,10000.0,41610399,71204989,GangstaVerse,hxed7175f73f63ce8dfeede1db8c4b66179eb7a857,44.237.21.74:7100,0,14390394.938612944,0,27646711,27592039,https://gangstabet.io/,13546627.792712944,843767.1459,main,10
