address,bonded,city,country,delegated,details,email,grade,hasPublicKey,irep,irepUpdateBlockHeight,lastHeight,name,nodeAddress,p2pEndpoint,penalty,power,status,totalBlocks,validatedBlocks,website,delegation,bond,prep_type,rank
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,0x1a784379d99db42000000,Zug,CHE,0x1f1f41d6d0383bb7f8201b,https://cdn.icon.foundation/details/details.json,hello@icon.foundation,0,0x1,14000.0,19566264,73016510,ICON Foundation,hx9c63f73d3c564a54d0eed84f90718b1ebed16f09,18.176.121.232:7100,0,39624308.286321,0,62375901,62202253,https://icon.foundation,37624308.286321,2000000.0,main,1
hxfba37e91ccc13ec1dab115811f73e429cde44d48,0x152d0fca8c93636dc0000,San Francisco,USA,0x1a4ef2d31a0cac66cdd26a,https://lydialabs.xyz/details.json,hi@lydialabs.xyz,0,0x1,14000.0,19378303,73013818,Lydia Labs,hx81719dcfe8f58ca07044b7bede49cecd61f9bd3f,18.118.232.28:7100,0,32000300.0,0,62467617,62350852,https://lydialabs.xyz,31804895.219194654,1600015.0,main,2
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,0xf3859ffa9ede12c00000,Singapore,SGP,0x120bd823a421066e6013ff,https://icondao.s3-ap-southeast-1.amazonaws.com/icondao.json,icondao@canfoundation.io,0,0x1,14000.0,20252122,73015448,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,18.140.186.29:7100,0,22966597.84930881,0,59119420,59019854,https://twitter.com/icondao,21816597.84930881,1150000.0,main,3
hxe44c986d1c6013c8cafc35edcbd6937985641fce,0xe8ef1e96ae3897800000,Seoul,KOR,0x12cbe10b3cf371b061ebb0,https://static-data.parametacorp.com/details.json,hello@parametacorp.com,0,0x1,0.0,55909916,72973064,PARAMETA,hx6602c91a04cf9ffef1ac887445c522d6847cf3f7,52.79.77.39:7100,0,22000000.0,0,16996643,16948815,https://parametacorp.com,22723456.476292152,1100000.0,main,4
hxca60d4371ad90d624dc7119f81009d799c168aa1,0xbfea411d8a7b7a670000,Sydney,AUS,0xeaf02588a7686c4cd4f52,https://devshack-prep-storage.s3-ap-southeast-2.amazonaws.com/json/devshack.json,icon@devshack.team,0,0x1,11200.0,27228224,72935632,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,104.197.141.179:7100,0,18125864.568,0,20303580,20220893,https://www.devshack.team,17751418.88263729,906293.2284,main,5
hxf680ae11372c48afebbce77c9d8de455e1acc18a,0xd5abdcbfa37bda63c000,Singapore,SGP,0xdc6f7495f3a9538e7f2a1,https://grow3.io/prep/details.json,support@grow3.io,0,0x1,10000.0,37596324,73008470,GROW,hx4e39d214d1e682f2acba7a08c4f7591fb5baaade,18.142.22.234:7100,0,17664660.212093476,0,33599284,33559936,https://grow3.io,16655625.851393476,1009034.3607,main,6
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,0xb8e51bb755a014c00000,Sydney,AUS,0x141cd8b8745499287e330d,https://iconosphere.io/details.json,prep@iconosphere.io,0,0x1,13998.0,19955991,73002668,ICONOsphere,hx95248f3757afcb50efa99f529183ba401a82273c,52.36.75.189:7100,0,17462834.688,0,57994346,57890458,https://iconosphere.io,24314740.441874273,873141.7344,main,7
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,0xd3c21bf253e010c10000,George Town,CYM,0xce5bbda5ad2550fa9a096,https://binance.com/json,poolvip@binance.com,0,0x1,0.0,44121916,72929971,Binance Node,hx863b7ba01fded0c7139788df152662ae881b8be3,3.215.75.154:7100,0,16591997.045213994,0,28202137,28184105,https://binance.com,15591997.035213994,1000000.01,main,8
hxdc4b3fb5b47d6c14c7f9a0bac8eea9f3f48d3288,0xafc263e16787cac00000,Singapore,SGP,0xcc8bd1f35b7522a892a58,https://techiast.com/json,contact@techiast.com,0,0x1,0.0,67872918,73015448,Techiast,hxdc4b3fb5b47d6c14c7f9a0bac8eea9f3f48d3288,185.194.101.191:7100,0,16285071.815484563,0,4343315,4265052,https://techiast.com,15455071.815484563,830000.0,main,9
hx3c58970034d5a923aa95058365450feed28979a2,0xb2acb568f61d8636c000,Sydney,AUS,0xb1d6e98b2d291e1470761,https://gangstabet.io/details.json,hodl@gangstabet.io,0,0x1,10000.0,41610399,72782285,GangstaVerse,hxed7175f73f63ce8dfeede1db8c4b66179eb7a857,44.237.21.74:7100,0,14280939.934600612,0,29458031,29401100,https://gangstabet.io/,13437172.788700612,843767.1459,main,10
hx28c08b299995a88756af64374e13db2240bc3142,0x943b1377290cbd800000,Dunedin,NZL,0xb952cdcde575b48ff0e55,https://parrot9.com/PARROT9.json,hello@parrot9.com,0,0x1,14000.0,19769751,72973498,PARROT9,hx3c2d124b5d72735806067c8e4dbdbb2f0bdce55c,155.138.134.222:7100,0,14000000.0,0,50129257,50050867,https://parrot9.com,14002644.193701925,700000.0,main,11
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,0x81c42f53b7bdcec50000,New York,USA,0x890db188720af747bddf2,https://icon-staking-details.s3.us-west-2.amazonaws.com/icon-am/details.json,ICON.A.M@protonmail.com,0,0x1,50000.0,15285332,73011333,ICON Asset Management,hxd4382eb39497d2a3c924267d18908fd32e1f8c8f,95.179.159.177:7100,0,10968273.183219722,0,40526395,40462161,https://myicon.finance,10355468.93481972,612804.2484,main,12
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,0xab20e3faa061a1200000,Kyiv,UKR,0x8639acf76d0dd1f1b96b5,https://everstake.one/icon.json,inbox@everstake.one,0,0x1,14000.0,20174244,72991379,Everstake,hx3e9deb93255877805d8d81681b41bd2c14d65d0b,95.217.41.106:7100,0,10949907.978674142,0,58520416,58405619,https://everstake.one,10141776.58667414,808131.392,main,13
hxe4c008b838e8a9a7c065f20f393974de4c86f917,0x7097e2c1148185218000,Wollongong,AUS,0x9bcffd2a56db661d8c38b,https://faucet.reliantnode.com/static/details.json,team@reliantnode.com,0,0x1,14000.0,19688103,73013611,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,185.172.110.74:7100,0,10634136.876,0,56158011,55811315,https://www.reliantnode.com,11772856.3737087,531706.8438,main,14
hx2e7db537ca3ff73336bee1bab4cf733a94ae769b,0x94c30d2e834892cd0000,Melbourne,AUS,0x78d8bf32789aad1039002,https://www.eyeonicon.xyz/api/details.json,fez@fbdconsulting.com,0,0x1,0.0,56432892,72994905,Eye on ICON,hx2e7db537ca3ff73336bee1bab4cf733a94ae769b,65.21.202.45:7100,0,9833424.334337512,0,9470181,9460371,https://www.eyeonicon.xyz,9130916.029937511,702508.3044,main,15
hx6f89b2c25c15f6294c79810221753131067ed3f8,0x60e525fbf5f5ca938000,Paris,FRA,0x7cd890c015b3f30edb17d,https://sharpn.tech/cdn/prepsdetailsv5.json,hello@staky.io,0,0x1,14000.0,20132195,72974169,Staky.io | Craft contributor,hx6f89b2c25c15f6294c79810221753131067ed3f8,167.71.4.34:7100,0,9151484.476,0,48106543,47825061,https://staky.io,9433093.93530171,457574.2238,main,16
hx31c429608c74501de13df5fea30bf1674460be50,0x622ae949920f65d7c000,Banglore,IND,0x72b3c91bce46e7369868d,https://icon-staking-details.s3.us-west-2.amazonaws.com/hugobyte/details.json,contact@hugobyte.com,0,0x1,10000.0,36747915,73016705,Hugobyte,hx56db2dfd4922817ac9a6543d0eabcced433b44ce,139.84.141.221:7100,0,9130243.290929815,0,16843742,16749712,https://hugobyte.com,8666659.802229816,463583.4887,main,17
