address,bonded,city,country,delegated,details,email,grade,irep,irepUpdateBlockHeight,lastHeight,name,nodeAddress,p2pEndpoint,penalty,power,status,totalBlocks,validatedBlocks,website,delegation,bond,prep_type,rank
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,0x1a784379d99db42000000,Zug,CHE,0x1ee4ddf308c4f2e6f7ad0b,https://icon.foundation/prep/details.json,hello@icon.foundation,0,14000.0,19566264,64086099,ICON Foundation,hx9c63f73d3c564a54d0eed84f90718b1ebed16f09,18.176.121.232:7100,0,39348568.38943714,0,53446751,53285958,https://icon.foundation,37348568.38943714,2000000.0,main,1
hxfba37e91ccc13ec1dab115811f73e429cde44d48,0x102626a43214d73ca4000,San Francisco,USA,0x179215c255096f1955e702,https://lydialabs.xyz/details.json,hi@lydialabs.xyz,0,14000.0,19378303,64044929,Lydia Labs,hx81719dcfe8f58ca07044b7bede49cecd61f9bd3f,18.118.232.28:7100,0,24403719.81,0,53538467,53430510,https://lydialabs.xyz,28495160.742369976,1220185.9905,main,2
hxf680ae11372c48afebbce77c9d8de455e1acc18a,0xd5abdcbfa37bda63c000,Singapore,SGP,0x100fdbd4c9f8d9a2fba725,https://grow3.io/prep/details.json,support@grow3.io,0,10000.0,37596324,64067730,GROW,hx4e39d214d1e682f2acba7a08c4f7591fb5baaade,18.142.22.234:7100,0,20180687.214,0,24670134,24645571,https://grow3.io,19417703.781089272,1009034.3607,main,3
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,0xd3c21bf253e010c10000,George Town,CYM,0x1097168c89ca46d2fd85dc,https://binance.com/json,poolvip@binance.com,0,0.0,44121916,64084593,Binance Node,hx863b7ba01fded0c7139788df152662ae881b8be3,3.215.75.154:7100,0,20000000.2,0,19272987,19259518,https://binance.com,20056306.407964647,1000000.01,main,4
hxe44c986d1c6013c8cafc35edcbd6937985641fce,0xd3c21bcecceda1000000,Seoul,KOR,0x10cc601a0006921faeacb9,https://static-data.parametacorp.com/details.json,hello@parametacorp.com,0,0.0,55909916,64083919,PARAMETA,hx6602c91a04cf9ffef1ac887445c522d6847cf3f7,52.79.77.39:7100,0,20000000.0,0,8067493,8057972,https://parametacorp.com,20307948.63727522,1000000.0,main,5
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,0xa1bef7cde4f4c529b600,Singapore,SGP,0x14c172c44f9bfe3bc7c323,https://icondao.s3-ap-southeast-1.amazonaws.com/icondao.json,icondao@canfoundation.io,0,14000.0,20252122,64075934,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,18.140.186.29:7100,0,15276474.825917104,0,50490498,50445493,https://twitter.com/icondao,25092050.1980073,763823.7412958553,main,6
hx3c58970034d5a923aa95058365450feed28979a2,0xb2acb568f61d8636c000,Sydney,AUS,0xb74475480647e6b53069c,https://gangstabet.io/details.json,hodl@gangstabet.io,0,10000.0,41610399,64087941,GangstaVerse,hxed7175f73f63ce8dfeede1db8c4b66179eb7a857,44.237.21.74:7100,0,14691061.481480224,0,20528881,20480168,https://gangstabet.io/,13847294.335580224,843767.1459,main,7
hx28c08b299995a88756af64374e13db2240bc3142,0x96592d57f2c76fc00000,Dunedin,NZL,0xa06880f15d5f9a2c5cad0,https://parrot9.com/PARROT9.json,hello@parrot9.com,0,14000.0,19769751,64087920,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,155.138.134.222:7100,0,12830102.239247687,0,41200107,41126759,https://parrot9.com,12120102.239247687,710000.0,main,8
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,0x8354c9adf5d8fb70c000,Sydney,AUS,0xf9ba5fbaa1a1237ed8783,https://iconosphere.io/details.json,prep@iconosphere.io,0,13998.0,19955991,64086854,ICONOsphere,hx95248f3757afcb50efa99f529183ba401a82273c,52.36.75.189:7100,0,12403881.366,0,49065196,48968293,https://iconosphere.io,18868915.94617191,620194.0683,main,9
hxca60d4371ad90d624dc7119f81009d799c168aa1,0x8b506cad7f3bf4a14000,Sydney,AUS,0x884150e677c690acf31b2,https://devshack-prep-storage.s3-ap-southeast-2.amazonaws.com/json/devshack.json,icon@devshack.team,0,11200.0,27228224,64086804,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,104.197.141.179:7100,0,10953039.863916405,0,11395354,11337771,https://www.devshack.team,10295147.352216404,657892.5117,main,10
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,0x69dc45dcb98693e24000,New York,USA,0x9e8dd65f0adc66e356324,https://icon-staking-details.s3.us-west-2.amazonaws.com/icon-am/details.json,ICON.A.M@protonmail.com,0,50000.0,15285332,64083153,ICON Asset Management,hxd4382eb39497d2a3c924267d18908fd32e1f8c8f,95.179.134.53:7100,0,9998235.97,0,31750627,31717262,https://myicon.finance,11980005.47655977,499911.7985,main,11
hxe4c008b838e8a9a7c065f20f393974de4c86f917,0x594cc618697bdc618000,Wollongong,AUS,0x6ae9c5712417e36a333b4,https://faucet.reliantnode.com/static/details.json,team@reliantnode.com,0,14000.0,19688103,64087636,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,185.172.110.74:7100,0,8434136.876,0,47289852,46966786,https://www.reliantnode.com,8078130.6519318335,421706.8438,main,12
