address,bonded,city,country,delegated,details,email,grade,hasPublicKey,irep,irepUpdateBlockHeight,lastHeight,name,nodeAddress,p2pEndpoint,penalty,power,status,totalBlocks,validatedBlocks,website,delegation,bond,prep_type,rank
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,0x1a784379d99db42000000,Zug,CHE,0x1e970641cddd798c905a52,https://cdn.icon.foundation/details/details.json,hello@icon.foundation,0,0x1,14000.0,19566264,73761361,ICON Foundation,hx9c63f73d3c564a54d0eed84f90718b1ebed16f09,18.176.121.232:7100,0,38980967.34950613,0,63152269,62978432,https://icon.foundation,36980967.34950613,2000000.0,main,1
hxfba37e91ccc13ec1dab115811f73e429cde44d48,0x152d0fca8c93636dc0000,San Francisco,USA,0x19990d863ed5f82aae71c3,https://lydialabs.xyz/details.json,hi@lydialabs.xyz,0,0x1,14000.0,19378303,73762398,Lydia Labs,hx81719dcfe8f58ca07044b7bede49cecd61f9bd3f,18.118.232.28:7100,0,32000300.0,0,63243985,63127196,https://lydialabs.xyz,30945917.043322057,1600015.0,main,2
hxe44c986d1c6013c8cafc35edcbd6937985641fce,0xfe1c215e8f838e000000,Seoul,KOR,0x1286a13964c3dd31a0158b,https://static-data.parametacorp.com/details.json,hello@parametacorp.com,0,0x1,0.0,55909916,73761397,PARAMETA,hx6602c91a04cf9ffef1ac887445c522d6847cf3f7,52.79.77.39:7100,0,23596435.923209436,0,17773011,17725100,https://parametacorp.com,22396435.923209436,1200000.0,main,3
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,0xf109543654adc48fb400,Singapore,SGP,0x11d9a40cd4d461621dc162,https://icondao.s3-ap-southeast-1.amazonaws.com/icondao.json,icondao@canfoundation.io,0,0x1,14000.0,20252122,73793014,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,18.140.186.29:7100,0,22717781.062055737,0,59895788,59790098,https://twitter.com/icondao,21579518.650856834,1138262.411198901,main,4
hxca60d4371ad90d624dc7119f81009d799c168aa1,0xc00d070670d561ac8000,Sydney,AUS,0xe77ed74677f8592e52975,https://devshack-prep-storage.s3-ap-southeast-2.amazonaws.com/json/devshack.json,icon@devshack.team,0,0x1,11200.0,27228224,73783604,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,104.197.141.179:7100,0,18138693.572,0,21079948,20997205,https://www.devshack.team,17491303.35222481,906934.6786,main,5
hxf680ae11372c48afebbce77c9d8de455e1acc18a,0xd5abdcbfa37bda63c000,Singapore,SGP,0xdb4a4522653dd57c54608,https://grow3.io/prep/details.json,support@grow3.io,0,0x1,10000.0,37596324,73783604,GROW,hx4e39d214d1e682f2acba7a08c4f7591fb5baaade,18.142.22.234:7100,0,17578127.168145776,0,34375652,34336285,https://grow3.io,16569092.807445774,1009034.3607,main,6
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,0xb8e51bb755a014c00000,Sydney,AUS,0x10bbbc84a62c539688da05,https://iconosphere.io/details.json,prep@iconosphere.io,0,0x1,13998.0,19955991,73761381,ICONOsphere,hx95248f3757afcb50efa99f529183ba401a82273c,52.36.75.189:7100,0,17462834.688,0,58770714,58666736,https://iconosphere.io,20229373.192392543,873141.7344,main,7
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,0xd3c21bf253e010c10000,George Town,CYM,0xcdd7a82a8bd2da290c150,https://binance.com/json,poolvip@binance.com,0,0x1,0.0,44121916,73713879,Binance Node,hx863b7ba01fded0c7139788df152662ae881b8be3,3.215.75.154:7100,0,16553012.755849758,0,28978505,28960286,https://binance.com,15553012.745849758,1000000.01,main,8
hxdc4b3fb5b47d6c14c7f9a0bac8eea9f3f48d3288,0xafc263e16787cac00000,Singapore,SGP,0xc5715e661d9d6a7dac3b4,https://techiast.com/json,contact@techiast.com,0,0x1,0.0,67872918,73793332,Techiast,hxdc4b3fb5b47d6c14c7f9a0bac8eea9f3f48d3288,185.194.101.191:7100,0,15748359.701799974,0,5119683,5033552,https://techiast.com,14918359.701799974,830000.0,main,9
hx28c08b299995a88756af64374e13db2240bc3142,0x943b1377290cbd800000,Dunedin,NZL,0xb253d357c84dd177ff427,https://parrot9.com/PARROT9.json,hello@parrot9.com,0,0x1,14000.0,19769751,73793010,PARROT9,hx3c2d124b5d72735806067c8e4dbdbb2f0bdce55c,155.138.134.222:7100,0,14000000.0,0,50905625,50825801,https://parrot9.com,13474040.68111706,700000.0,main,10
hx3c58970034d5a923aa95058365450feed28979a2,0xb2acb568f61d8636c000,Sydney,AUS,0xa6e7f59d3b9cb922d8026,https://gangstabet.io/details.json,hodl@gangstabet.io,0,0x1,10000.0,41610399,73761407,GangstaVerse,hxed7175f73f63ce8dfeede1db8c4b66179eb7a857,44.237.21.74:7100,0,13454834.864380687,0,30234399,30177418,https://gangstabet.io/,12611067.718480688,843767.1459,main,11
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,0x7e60d2b8db5fe4c50000,New York,USA,0x882714e0a6211a9a2d3f5,https://icon-staking-details.s3.us-west-2.amazonaws.com/icon-am/details.json,ICON.A.M@protonmail.com,0,0x1,50000.0,15285332,73758434,ICON Asset Management,hxd4382eb39497d2a3c924267d18908fd32e1f8c8f,95.179.159.177:7100,0,10884208.55358533,0,41302763,41237966,https://myicon.finance,10287404.30518533,596804.2484,main,12
hx2e7db537ca3ff73336bee1bab4cf733a94ae769b,0x9442080bf5105d1d0000,Melbourne,AUS,0x7f19dd89c08809d276dde,https://www.eyeonicon.xyz/api/details.json,fez@fbdconsulting.com,0,0x1,0.0,56432892,73790184,Eye on ICON,hx2e7db537ca3ff73336bee1bab4cf733a94ae769b,65.21.202.45:7100,0,10303611.111253317,0,10246549,10236708,https://www.eyeonicon.xyz,9603482.806853319,700128.3044,main,13
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,0xab20e3faa061a1200000,Kyiv,UKR,0x779917d495de557d58cbb,https://everstake.one/icon.json,inbox@everstake.one,0,0x1,14000.0,20174244,73708979,Everstake,hx3e9deb93255877805d8d81681b41bd2c14d65d0b,95.217.41.106:7100,0,9844702.279470487,0,59296784,59181976,https://everstake.one,9036570.887470488,808131.392,main,14
hx6f89b2c25c15f6294c79810221753131067ed3f8,0x60e525fbf5f5ca938000,Paris,FRA,0x7ca246451c9731ddc4fc4,https://sharpn.tech/cdn/prepsdetailsv5.json,hello@staky.io,0,0x1,14000.0,20132195,73790184,Staky.io | Craft contributor,hx6f89b2c25c15f6294c79810221753131067ed3f8,167.71.4.34:7100,0,9151484.476,0,48882911,48601336,https://staky.io,9417070.0784091,457574.2238,main,15
hx31c429608c74501de13df5fea30bf1674460be50,0x622ae949920f65d7c000,Banglore,IND,0x729b32eda8d12471ed4b0,https://icon-staking-details.s3.us-west-2.amazonaws.com/hugobyte/details.json,contact@hugobyte.com,0,0x1,10000.0,36747915,73792803,Hugobyte,hx56db2dfd4922817ac9a6543d0eabcced433b44ce,139.84.141.221:7100,0,9122986.595155234,0,17620110,17524282,https://hugobyte.com,8659403.106455235,463583.4887,main,16
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,0x6092844e8a821359c000,Paris,FRA,0x70359fa95ed704fed8043,https://iconation.team/prep_mainnet.json,iconation.team@gmail.com,0,0x1,14000.0,19794346,73709554,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,52.47.90.20:7100,0,8934357.59427292,0,63402999,63346000,https://iconation.team,8478307.65357292,456049.9407,main,17
hxe4c008b838e8a9a7c065f20f393974de4c86f917,0x5a77ff349e0dc860c000,Wollongong,AUS,0xa1c5e3e2dab13307cb1b7,https://hanawallet.io/details.json,team@hanawallet.io,0,0x1,14000.0,19688103,73790184,Hana Wallet,hxe4c008b838e8a9a7c065f20f393974de4c86f917,185.172.110.74:7100,0,8544530.71,0,56934379,56587403,https://hanawallet.io,12223222.932034874,427226.5355,main,18
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,0x58f03ee118a13e800000,San Francisco,USA,0x8693d99f918c6d58e08eb,https://icon-staking-details.s3.us-west-2.amazonaws.com/sudoblock/details.json,info@sudoblock.io,0,0x1,14000.0,20429496,73779590,sudoblock,hx671f20ea01826591ed09988bd0229e3008f4fa47,139.180.142.57:7100,0,8400000.0,0,43269721,43067703,https://github.com/sudoblockio,10168391.383933242,420000.0,main,19
hx0a72c03881451a6270d4895f756085470fc311e4,0x57c6173f059a3ad40000,Manila,PHL,0x6fcc52e74dd2514fc3b1f,https://icon-staking-details.s3.us-west-2.amazonaws.com/icon-pinas/details.json,iconpilipinas@gmail.com,0,0x1,14000.0,19653141,73783604,ICON Pinas (Pilipinas),hx9b211794b5e942c7acc7dccca84d39f617c8e0dd,66.42.63.164:7100,0,8290000.288,0,39481945,39392297,https://www.iconpinas.com/,8447228.627497021,414500.0144,main,20
