address,bonded,city,country,delegated,details,email,grade,irep,irepUpdateBlockHeight,lastHeight,name,nodeAddress,p2pEndpoint,penalty,power,status,totalBlocks,validatedBlocks,website,delegation,bond,prep_type,rank
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,0x1a784379d99db42000000,Zug,CHE,0x2003e2198c92a357d2135e,https://cdn.icon.foundation/details/details.json,hello@icon.foundation,0,14000.0,19566264,71291933,ICON Foundation,hx9c63f73d3c564a54d0eed84f90718b1ebed16f09,18.176.121.232:7100,0,40000000.0,0,60650877,60479066,https://icon.foundation,38703964.13228498,2000000.0,main,1
hxfba37e91ccc13ec1dab115811f73e429cde44d48,0x150467734a3efc75c0000,San Francisco,USA,0x1a55e503955acda7c4b946,https://lydialabs.xyz/details.json,hi@lydialabs.xyz,0,14000.0,19378303,71292017,Lydia Labs,hx81719dcfe8f58ca07044b7bede49cecd61f9bd3f,18.118.232.28:7100,0,31760300.0,0,60742593,60626324,https://lydialabs.xyz,31837697.02362955,1588015.0,main,2
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,0xfecc0698f70b5eada503,Singapore,SGP,0x13ab05833003e2bd1725bb,https://icondao.s3-ap-southeast-1.amazonaws.com/icondao.json,icondao@canfoundation.io,0,14000.0,20252122,71291609,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,18.140.186.29:7100,0,24064893.95682631,0,57599316,57534430,https://twitter.com/icondao,23777216.928028923,1203244.6978413155,main,3
hxe44c986d1c6013c8cafc35edcbd6937985641fce,0xe8ef1e96ae3897800000,Seoul,KOR,0x110f7cae27b9cc41d98c0e,https://static-data.parametacorp.com/details.json,hello@parametacorp.com,0,0.0,55909916,71290641,PARAMETA,hx6602c91a04cf9ffef1ac887445c522d6847cf3f7,52.79.77.39:7100,0,21724874.376160055,0,15271619,15229010,https://parametacorp.com,20624874.376160055,1100000.0,main,4
hxf680ae11372c48afebbce77c9d8de455e1acc18a,0xd5abdcbfa37bda63c000,Singapore,SGP,0xf0b8f273ae6d0fe96a059,https://grow3.io/prep/details.json,support@grow3.io,0,10000.0,37596324,71290641,GROW,hx4e39d214d1e682f2acba7a08c4f7591fb5baaade,18.142.22.234:7100,0,19197508.397459045,0,31874260,31836847,https://grow3.io,18188474.036759045,1009034.3607,main,5
hxca60d4371ad90d624dc7119f81009d799c168aa1,0xc4db12dfb5b651910000,Sydney,AUS,0xe6bc66c8a13df3d16e675,https://devshack-prep-storage.s3-ap-southeast-2.amazonaws.com/json/devshack.json,icon@devshack.team,0,11200.0,27228224,71291609,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,104.197.141.179:7100,0,18363539.992284007,0,18578556,18497264,https://www.devshack.team,17433914.964684006,929625.0276,main,6
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,0xb84550a1a91463b0c000,Sydney,AUS,0x1435af267a0c6efae20b11,https://iconosphere.io/details.json,prep@iconosphere.io,0,13998.0,19955991,71291602,ICONOsphere,hx95248f3757afcb50efa99f529183ba401a82273c,52.36.75.189:7100,0,17403881.366,0,56269322,56167582,https://iconosphere.io,24432032.768639766,870194.0683,main,7
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,0xd3c21bf253e010c10000,George Town,CYM,0xd071093ce8b7117eb0b3d,https://binance.com/json,poolvip@binance.com,0,0.0,44121916,71284498,Binance Node,hx863b7ba01fded0c7139788df152662ae881b8be3,3.215.75.154:7100,0,16749398.028878933,0,26477113,26460810,https://binance.com,15749398.018878933,1000000.01,main,8
hxdc4b3fb5b47d6c14c7f9a0bac8eea9f3f48d3288,0xcd67ce2c6fbd8a400000,Singapore,SGP,0xcef2c47ddc790e38e550f,https://techiast.com/json,contact@techiast.com,2,0.0,67872918,71291306,Techiast,hxdc4b3fb5b47d6c14c7f9a0bac8eea9f3f48d3288,185.194.101.191:7100,3,16606572.26003521,0,2856094,2822327,https://techiast.com,15636572.26003521,970000.0,candidate,9
hx3c58970034d5a923aa95058365450feed28979a2,0xb2acb568f61d8636c000,Sydney,AUS,0xb30b3b41bff48d489cda0,https://gangstabet.io/details.json,hodl@gangstabet.io,0,10000.0,41610399,71292017,GangstaVerse,hxed7175f73f63ce8dfeede1db8c4b66179eb7a857,44.237.21.74:7100,0,14371939.698275298,0,27733007,27678315,https://gangstabet.io/,13528172.552375298,843767.1459,main,10
hx28c08b299995a88756af64374e13db2240bc3142,0x943b1377290cbd800000,Dunedin,NZL,0xbb2fa52db46c389cf5505,https://parrot9.com/PARROT9.json,hello@parrot9.com,0,14000.0,19769751,71245370,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,155.138.134.222:7100,0,14000000.0,0,48404233,48327575,https://parrot9.com,14143382.906173682,700000.0,main,11
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,0x8157c3c05c3211850000,New York,USA,0x8a17735cf65c98e8b91a9,https://icon-staking-details.s3.us-west-2.amazonaws.com/icon-am/details.json,ICON.A.M@protonmail.com,0,50000.0,15285332,71284156,ICON Asset Management,hxd4382eb39497d2a3c924267d18908fd32e1f8c8f,95.179.159.177:7100,0,11044710.849033538,0,38801371,38738640,https://myicon.finance,10433906.600633537,610804.2484,main,12
