address,bonded,city,country,delegated,details,email,grade,irep,irepUpdateBlockHeight,lastHeight,name,nodeAddress,p2pEndpoint,penalty,power,status,totalBlocks,validatedBlocks,website,delegation,bond,prep_type,rank
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,0x1a784379d99db42000000,Zug,CHE,0x1fd0c320a8c5003c96e567,https://cdn.icon.foundation/details/details.json,hello@icon.foundation,0,14000.0,19566264,71848529,ICON Foundation,hx9c63f73d3c564a54d0eed84f90718b1ebed16f09,18.176.121.232:7100,0,40000000.0,0,61211698,61039330,https://icon.foundation,38462552.104932174,2000000.0,main,1
hxfba37e91ccc13ec1dab115811f73e429cde44d48,0x152d0fca8c93636dc0000,San Francisco,USA,0x1a60d50894e8c1518de75b,https://lydialabs.xyz/details.json,hi@lydialabs.xyz,0,14000.0,19378303,71847120,Lydia Labs,hx81719dcfe8f58ca07044b7bede49cecd61f9bd3f,18.118.232.28:7100,0,32000300.0,0,61303414,61187028,https://lydialabs.xyz,31889348.26719851,1600015.0,main,2
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,0xfe1c215e8f838e000000,Singapore,SGP,0x11f9a096b2e2b0a09cd658,https://icondao.s3-ap-southeast-1.amazonaws.com/icondao.json,icondao@canfoundation.io,0,14000.0,20252122,71851209,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,18.140.186.29:7100,0,22930570.52572593,0,58118861,58051286,https://twitter.com/icondao,21730570.52572593,1200000.0,main,3
hxe44c986d1c6013c8cafc35edcbd6937985641fce,0xe8ef1e96ae3897800000,Seoul,KOR,0x12cfb4a5676503fba03166,https://static-data.parametacorp.com/details.json,hello@parametacorp.com,0,0.0,55909916,71843963,PARAMETA,hx6602c91a04cf9ffef1ac887445c522d6847cf3f7,52.79.77.39:7100,0,22000000.0,0,15832440,15787449,https://parametacorp.com,22741526.947556615,1100000.0,main,4
hxca60d4371ad90d624dc7119f81009d799c168aa1,0xc4db12dfb5b651910000,Sydney,AUS,0xe9dee7ae479269884ea30,https://devshack-prep-storage.s3-ap-southeast-2.amazonaws.com/json/devshack.json,icon@devshack.team,0,11200.0,27228224,71851866,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,104.197.141.179:7100,0,18592500.552,0,19139377,19057659,https://www.devshack.team,17670772.19284086,929625.0276,main,5
hxf680ae11372c48afebbce77c9d8de455e1acc18a,0xd5abdcbfa37bda63c000,Singapore,SGP,0xe4d82ab58856cc890dfd8,https://grow3.io/prep/details.json,support@grow3.io,0,10000.0,37596324,71825849,GROW,hx4e39d214d1e682f2acba7a08c4f7591fb5baaade,18.142.22.234:7100,0,18300028.477980435,0,32435081,32397098,https://grow3.io,17290994.117280435,1009034.3607,main,6
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,0xb84550a1a91463b0c000,Sydney,AUS,0x143558e23356240b727f50,https://iconosphere.io/details.json,prep@iconosphere.io,0,13998.0,19955991,71806624,ICONOsphere,hx95248f3757afcb50efa99f529183ba401a82273c,52.36.75.189:7100,0,17403881.366,0,56830143,56727422,https://iconosphere.io,24430441.42882935,870194.0683,main,7
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,0xd3c21bf253e010c10000,George Town,CYM,0xcf5e1db3cd0dbadad10f9,https://binance.com/json,poolvip@binance.com,0,0.0,44121916,71850538,Binance Node,hx863b7ba01fded0c7139788df152662ae881b8be3,3.215.75.154:7100,0,16668255.948826432,0,27037934,27021282,https://binance.com,15668255.938826432,1000000.01,main,8
hxdc4b3fb5b47d6c14c7f9a0bac8eea9f3f48d3288,0xa52be27d76e24f800000,Singapore,SGP,0xcdf4cfc710d471ce853da,https://techiast.com/json,contact@techiast.com,0,0.0,67872918,71852431,Techiast,hxdc4b3fb5b47d6c14c7f9a0bac8eea9f3f48d3288,185.194.101.191:7100,0,15600000.0,0,3333952,3294500,https://techiast.com,15561617.703940053,780000.0,main,9
hx3c58970034d5a923aa95058365450feed28979a2,0xb2acb568f61d8636c000,Sydney,AUS,0xb5f679cb34bc86e26ab78,https://gangstabet.io/details.json,hodl@gangstabet.io,0,10000.0,41610399,71852824,GangstaVerse,hxed7175f73f63ce8dfeede1db8c4b66179eb7a857,44.237.21.74:7100,0,14592487.283625145,0,28293828,28238639,https://gangstabet.io/,13748720.137725145,843767.1459,main,10
hx28c08b299995a88756af64374e13db2240bc3142,0x943b1377290cbd800000,Dunedin,NZL,0xbad03e2cf5cef128a74cd,https://parrot9.com/PARROT9.json,hello@parrot9.com,0,14000.0,19769751,71674871,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,155.138.134.222:7100,0,14000000.0,0,48965054,48888186,https://parrot9.com,14115225.100913346,700000.0,main,11
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,0x8157c3c05c3211850000,New York,USA,0x8a4285d765d67b31b3956,https://icon-staking-details.s3.us-west-2.amazonaws.com/icon-am/details.json,ICON.A.M@protonmail.com,0,50000.0,15285332,71852382,ICON Asset Management,hxd4382eb39497d2a3c924267d18908fd32e1f8c8f,95.179.159.177:7100,0,11057423.512943596,0,39362192,39298919,https://myicon.finance,10446619.264543597,610804.2484,main,12
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,0xab20e3faa061a1200000,Kyiv,UKR,0x8575d2273822c6dbb36ca,https://everstake.one/icon.json,inbox@everstake.one,0,14000.0,20174244,71852382,Everstake,hx3e9deb93255877805d8d81681b41bd2c14d65d0b,95.217.41.106:7100,0,10892101.862596495,0,57356213,57242531,https://everstake.one,10083970.470596494,808131.392,main,13
