address,bonded,city,country,delegated,details,email,grade,hasPublicKey,irep,irepUpdateBlockHeight,lastHeight,name,nodeAddress,p2pEndpoint,penalty,power,status,totalBlocks,validatedBlocks,website,delegation,bond,prep_type,rank
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,0x1a784379d99db42000000,Zug,CHE,0x1c73e2ad9635284c432197,https://cdn.icon.foundation/details/details.json,hello@icon.foundation,0,0x1,14000.0,19566264,75370311,ICON Foundation,hx9c63f73d3c564a54d0eed84f90718b1ebed16f09,18.176.121.232:7100,0,36397176.567143746,0,64748038,64574074,https://icon.foundation,34397176.567143746,2000000.0,main,1
hxfba37e91ccc13ec1dab115811f73e429cde44d48,0x1483a7b44d890bb9c0000,San Francisco,USA,0x1985cd4a4e37f92f08603f,https://lydialabs.xyz/details.json,hi@lydialabs.xyz,0,0x1,14000.0,19378303,75315511,Lydia Labs,hx81719dcfe8f58ca07044b7bede49cecd61f9bd3f,18.118.232.28:7100,0,31000300.0,0,64839754,64722906,https://lydialabs.xyz,30855007.169401053,1550015.0,main,2
hxe44c986d1c6013c8cafc35edcbd6937985641fce,0xfe1c215e8f838e000000,Seoul,KOR,0x128aec246ba91c6d2dd975,https://static-data.parametacorp.com/details.json,hello@parametacorp.com,0,0x1,0.0,55909916,75377161,PARAMETA,hx6602c91a04cf9ffef1ac887445c522d6847cf3f7,52.79.77.39:7100,0,23616707.383677877,0,19368780,19320686,https://parametacorp.com,22416707.383677877,1200000.0,main,3
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,0xe5492f3e060c512b5d53,Singapore,SGP,0x11c859e66b1b9835e47d9f,https://icondao.s3-ap-southeast-1.amazonaws.com/icondao.json,icondao@canfoundation.io,0,0x1,14000.0,20252122,75388782,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,18.140.186.29:7100,0,21655438.821190957,0,61438415,61324027,https://twitter.com/icondao,21497870.593639977,1082771.941059548,main,4
hxca60d4371ad90d624dc7119f81009d799c168aa1,0xc0d8a72c96fab66d0000,Sydney,AUS,0xe583dd0642d6e4ad218ea,https://devshack-prep-storage.s3-ap-southeast-2.amazonaws.com/json/devshack.json,icon@devshack.team,0,0x1,11200.0,27228224,75388411,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,104.197.141.179:7100,0,18213818.152,0,22675717,22592779,https://www.devshack.team,17341669.992662843,910690.9076,main,5
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,0xb8e51bb755a014c00000,Sydney,AUS,0x10de50b7fe99d7fc47b4f5,https://iconosphere.io/details.json,prep@iconosphere.io,0,0x1,13998.0,19955991,75367972,ICONOsphere,hx95248f3757afcb50efa99f529183ba401a82273c,52.36.75.189:7100,0,17462834.688,0,60366483,60262237,https://iconosphere.io,20392667.47076053,873141.7344,main,6
hxf680ae11372c48afebbce77c9d8de455e1acc18a,0xd5abdcbfa37bda63c000,Singapore,SGP,0xd3ee7542f864cb04cde6b,https://grow3.io/prep/details.json,support@grow3.io,0,0x1,10000.0,37596324,75343286,GROW,hx4e39d214d1e682f2acba7a08c4f7591fb5baaade,18.142.22.234:7100,0,17022124.001724012,0,35971421,35931939,https://grow3.io,16013089.641024012,1009034.3607,main,7
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,0xd3c21bf253e010c10000,George Town,CYM,0xcd9bb8f540a3cae876cb3,https://binance.com/json,poolvip@binance.com,0,0x1,0.0,44121916,75315511,Binance Node,hx863b7ba01fded0c7139788df152662ae881b8be3,3.215.75.154:7100,0,16535323.241191149,0,30574274,30555946,https://binance.com,15535323.231191147,1000000.01,main,8
hxdc4b3fb5b47d6c14c7f9a0bac8eea9f3f48d3288,0xafc263e16787cac00000,Singapore,SGP,0xc4b519c55fffc218b305f,https://techiast.com/json,contact@techiast.com,0,0x1,0.0,67872918,75388536,Techiast,hxdc4b3fb5b47d6c14c7f9a0bac8eea9f3f48d3288,185.194.101.191:7100,0,15692792.773052245,0,6699515,6605199,https://techiast.com,14862792.773052245,830000.0,main,9
hxe4c008b838e8a9a7c065f20f393974de4c86f917,0xc4590d1c048498e0c000,Wollongong,AUS,0xbd94378baf1b3893e06af,https://hanawallet.io/details.json,team@hanawallet.io,0,0x1,14000.0,19688103,75346302,Hana Wallet,hxe4c008b838e8a9a7c065f20f393974de4c86f917,185.172.110.74:7100,0,15251408.709427956,0,58509484,58160311,https://hanawallet.io,14324182.173927955,927226.5355,main,10
hx28c08b299995a88756af64374e13db2240bc3142,0x943b1377290cbd800000,Dunedin,NZL,0xb41014755f83b0102b575,https://parrot9.com/PARROT9.json,hello@parrot9.com,0,0x1,14000.0,19769751,75389198,PARROT9,hx3c2d124b5d72735806067c8e4dbdbb2f0bdce55c,155.138.134.222:7100,0,14000000.0,0,52501394,52418117,https://parrot9.com,13605161.424179005,700000.0,main,11
hx3c58970034d5a923aa95058365450feed28979a2,0xb2acb568f61d8636c000,Sydney,AUS,0x9e291f19d0c885f662222,https://gangstabet.io/details.json,hodl@gangstabet.io,0,0x1,10000.0,41610399,75358128,GangstaVerse,hxed7175f73f63ce8dfeede1db8c4b66179eb7a857,44.237.21.74:7100,0,12794046.535536405,0,31830168,31773029,https://gangstabet.io/,11950279.389636405,843767.1459,main,12
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,0x7ecd3e4c36eba2050000,New York,USA,0x87571dc7465f489613532,https://icon-staking-details.s3.us-west-2.amazonaws.com/icon-am/details.json,ICON.A.M@protonmail.com,0,0x1,50000.0,15285332,75346284,ICON Asset Management,hxd4382eb39497d2a3c924267d18908fd32e1f8c8f,95.179.159.177:7100,0,10824828.051326998,0,42898532,42833595,https://myicon.finance,10226023.802926999,598804.2484,main,13
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,0xab20e3faa061a1200000,Kyiv,UKR,0x7660f6b5d897fac7f4b72,https://everstake.one/icon.json,inbox@everstake.one,0,0x1,14000.0,20174244,75346284,Everstake,hx3e9deb93255877805d8d81681b41bd2c14d65d0b,95.217.41.106:7100,0,9752577.94820713,0,60892553,60777694,https://everstake.one,8944446.55620713,808131.392,main,14
hx31c429608c74501de13df5fea30bf1674460be50,0x622ae949920f65d7c000,Banglore,IND,0x740c5734736675a090b92,https://icon-staking-details.s3.us-west-2.amazonaws.com/hugobyte/details.json,contact@hugobyte.com,0,0x1,10000.0,36747915,75388411,Hugobyte,hx56db2dfd4922817ac9a6543d0eabcced433b44ce,139.84.141.221:7100,0,9231937.996156437,0,19215879,19118565,https://hugobyte.com,8768354.507456437,463583.4887,main,15
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,0x6092844e8a821359c000,Paris,FRA,0x780b7ea31f2fc7e20418e,https://iconation.team/prep_mainnet.json,iconation.team@gmail.com,0,0x1,14000.0,19794346,75346284,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,52.47.90.20:7100,0,9120998.814,0,64998768,64941601,https://iconation.team,9070336.276811652,456049.9407,main,16
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,0x58f03ee118a13e800000,San Francisco,USA,0x8879b5ce544449724d804,https://icon-staking-details.s3.us-west-2.amazonaws.com/sudoblock/details.json,info@sudoblock.io,0,0x1,14000.0,20429496,75387215,sudoblock,hx671f20ea01826591ed09988bd0229e3008f4fa47,139.180.142.57:7100,0,8400000.0,0,44865490,44662247,https://github.com/sudoblockio,10311791.971267343,420000.0,main,17
hx0a72c03881451a6270d4895f756085470fc311e4,0x57c6173f059a3ad40000,Manila,PHL,0x6d5efedc4227d9837a7e5,https://icon-staking-details.s3.us-west-2.amazonaws.com/icon-pinas/details.json,iconpilipinas@gmail.com,0,0x1,14000.0,19653141,75387215,ICON Pinas (Pilipinas),hx9b211794b5e942c7acc7dccca84d39f617c8e0dd,66.42.63.164:7100,0,8290000.288,0,41077714,40987440,https://www.iconpinas.com/,8263844.883229432,414500.0144,main,18
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,0x52a674dc4b8897978000,Maribor,SVN,0x607b58dc846a04ea83748,https://protokol7.com/icon/mainnet-config.json,info@protokol7.com,0,0x1,10000.0,39619156,75346284,Protokol7,hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,18.135.219.85:7100,0,7680265.192038613,0,34797388,34774834,https://protokol7.com/icon,7289960.560238613,390304.6318,main,19
hx0e239cfd88dfd83d72c5656e713838f76f3759cb,0x69e11b93e39801b14000,Singapore,SGP,0x5753b8a2023fa3dadee97,https://prep-static.havah.io/details.json,kj.kim@w3s.world,0,0x1,0.0,66522252,75357611,HAVAH,hx5f7a0b1a5b17e124aaa485ec329ae502e1b3cf61,52.77.115.223:7100,0,7098245.272763978,0,6858274,6853858,https://www.havah.io,6598244.287463977,500000.9853,main,20
hx2e7db537ca3ff73336bee1bab4cf733a94ae769b,0x3f8f07d294f253e74000,Melbourne,AUS,0x6b3c7a7f1f6aa24d4313d,https://www.eyeonicon.xyz/api/details.json,fez@fbdconsulting.com,0,0x1,0.0,56432892,75346284,Eye on ICON,hx2e7db537ca3ff73336bee1bab4cf733a94ae769b,65.21.202.45:7100,0,6002950.73,0,11637156,11619214,https://www.eyeonicon.xyz,8102541.521916994,300147.5365,main,21
hxc5e0b88cb9092bbd8b004a517996139334752f62,0x3d65e53991e1b6b90000,Albuquerque,USA,0x4b03e8552aaeadef56f36,https://inanisinvictus.app/api/nodedetails,admin@inanisinvictus.app,0,0x1,14000.0,19781040,75388784,Inanis Invictus ICON Node,hxc5e0b88cb9092bbd8b004a517996139334752f62,13.86.179.194:7100,0,5798879.88,0,9730569,9689188,https://inanisinvictus.app,5667993.084505025,289943.994,main,22
hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,0x39d4fa2622c8a79d0000,Melbourne,AUS,0x47f4a1b56190fb59453d4,https://raw.githubusercontent.com/Transcranial-Solutions/Node/master/prep_details_icon2_aus.json,transcranial.solutions@gmail.com,1,0x1,14000.0,19964877,75387044,Transcranial Solutions,hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,159.196.221.33:7100,0,5462072.488,0,4517338,4507383,https://twitter.com/TranscranialSol,5436810.850633859,273103.6244,sub,23
hx1cb5883939f2fd478e92da1260438aa1f03440ca,0x396e9c44030ce062c000,Stockholm,SWE,0x44002f89420b412d052da,https://eossweden.eu/prep-api.json,eossweden@gmail.com,1,0x1,50000.0,0,75384418,ICON Sweden,hx1cb5883939f2fd478e92da1260438aa1f03440ca,88.99.195.137:7100,3,5409204.830327897,0,6199314,6181720,https://eossweden.eu,5137989.538827897,271215.2915,sub,24
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,0x3635c9adc5dea0000000,Tallinn,EST,0x4552dc14622508ba2f4d6,https://stakin-data.s3.eu-west-2.amazonaws.com/icon/icon.json,hello@stakin.com,1,0x1,13600.0,19705316,75387044,Stakin,hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,3.8.92.147:7100,0,5120000.0,0,49690022,49614087,https://stakin.com/,5237948.45984238,256000.0,sub,25
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,0x15b4894013b9a31000000,Seoul,KOR,0x2a6bb424799779005a3ac,https://neoply.io/bp_info/icon.json,support@neoply.com,1,0x1,13891.590948425752,21710481,75343924,NEOPLY,hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,54.199.171.19:7100,0,4845218.792482072,0,19859063,19843090,https://neoply.io,3205218.7924820716,1640000.0,sub,26
hxe8767c80a009c7bb8344d81c430144463cbb325e,0x2ce95e0e1b59b19d0000,Seoul,KOR,0x3a5f94711492b01a7bf82,https://icontrol-team.github.io/public-page/json/detail.json,icontrol.b@gmail.com,1,0x1,14471.974222133169,20127619,75214564,ICONTROL,hx0a996a7ac80dca19779ebf0914d071f6cb512737,54.249.154.84:7100,0,4241779.88,0,3321670,3313020,https://icontrol.webflow.io,4410566.288746433,212088.994,sub,27
hx437e3ce53016ffc71be609a4d1194e41a5d89678,0x2aa417f33e1f56d24000,London,GBR,0x47e74452fe2a899981235,https://www.google.com,fomomental@gmail.com,1,0x1,0.0,49121126,75301466,FOMOmental,hx437e3ce53016ffc71be609a4d1194e41a5d89678,167.235.56.12:7100,3,4027327.682,0,5527411,5493391,https://www.google.com,5432866.263065169,201366.3841,sub,28
