address,bonded,city,country,delegated,details,email,grade,irep,irepUpdateBlockHeight,lastHeight,name,nodeAddress,p2pEndpoint,penalty,power,status,totalBlocks,validatedBlocks,website,delegation,bond,prep_type,rank
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,0x1a784379d99db42000000,Zug,CHE,0x1fa58b9946962d9e63f1a7,https://cdn.icon.foundation/details/details.json,hello@icon.foundation,0,14000.0,19566264,70430770,ICON Foundation,hx9c63f73d3c564a54d0eed84f90718b1ebed16f09,18.176.121.232:7100,0,40000000.0,0,59831116,59660221,https://icon.foundation,38258466.0198335,2000000.0,main,1
hxfba37e91ccc13ec1dab115811f73e429cde44d48,0x150467734a3efc75c0000,San Francisco,USA,0x1a689bfed0843e5c35591b,https://lydialabs.xyz/details.json,hi@lydialabs.xyz,0,14000.0,19378303,70454396,Lydia Labs,hx81719dcfe8f58ca07044b7bede49cecd61f9bd3f,18.118.232.28:7100,0,31760300.0,0,59922832,59806723,https://lydialabs.xyz,31926075.030851312,1588015.0,main,2
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,0x108b2a2c2802909400000,Singapore,SGP,0x13920231e7fe46db6eb0be,https://icondao.s3-ap-southeast-1.amazonaws.com/icondao.json,icondao@canfoundation.io,0,14000.0,20252122,70467255,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,18.140.186.29:7100,0,24909096.568787478,0,56838246,56781101,https://twitter.com/icondao,23659096.568787478,1250000.0,main,3
hxe44c986d1c6013c8cafc35edcbd6937985641fce,0xe8ef1e96ae3897800000,Seoul,KOR,0x10f3a3ff58879343a80783,https://static-data.parametacorp.com/details.json,hello@parametacorp.com,0,0.0,55909916,70466943,PARAMETA,hx6602c91a04cf9ffef1ac887445c522d6847cf3f7,52.79.77.39:7100,0,21593373.38806075,0,14451858,14411873,https://parametacorp.com,20493373.38806075,1100000.0,main,4
hxf680ae11372c48afebbce77c9d8de455e1acc18a,0xd5abdcbfa37bda63c000,Singapore,SGP,0xeef82f68beb8bc3901cab,https://grow3.io/prep/details.json,support@grow3.io,0,10000.0,37596324,70471112,GROW,hx4e39d214d1e682f2acba7a08c4f7591fb5baaade,18.142.22.234:7100,0,19065057.266992375,0,31054499,31018251,https://grow3.io,18056022.906292375,1009034.3607,main,5
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,0xb84550a1a91463b0c000,Sydney,AUS,0x144e8b49d1c526ac469752,https://iconosphere.io/details.json,prep@iconosphere.io,0,13998.0,19955991,70450694,ICONOsphere,hx95248f3757afcb50efa99f529183ba401a82273c,52.36.75.189:7100,0,17403881.366,0,55449561,55348209,https://iconosphere.io,24549430.394632068,870194.0683,main,6
hxca60d4371ad90d624dc7119f81009d799c168aa1,0xb2a50de59b1d03904000,Sydney,AUS,0xe38434d323451c7245f5f,https://devshack-prep-storage.s3-ap-southeast-2.amazonaws.com/json/devshack.json,icon@devshack.team,0,11200.0,27228224,70435620,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,104.197.141.179:7100,0,16872518.962,0,17758795,17680246,https://www.devshack.team,17190655.49206446,843625.9481,main,7
hxdc4b3fb5b47d6c14c7f9a0bac8eea9f3f48d3288,0xcd67ce2c6fbd8a400000,Singapore,SGP,0xcfeec89071252cdb381ce,https://techiast.com/json,contact@techiast.com,0,0.0,67872918,70471700,Techiast,hxdc4b3fb5b47d6c14c7f9a0bac8eea9f3f48d3288,185.194.101.191:7100,0,16680954.22750669,0,2083244,2057173,https://techiast.com,15710954.22750669,970000.0,main,8
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,0xd3c21bf253e010c10000,George Town,CYM,0xcf07de411e19fab7a1aaf,https://binance.com/json,poolvip@binance.com,0,0.0,44121916,70350042,Binance Node,hx863b7ba01fded0c7139788df152662ae881b8be3,3.215.75.154:7100,0,16642800.07843807,0,25657352,25641136,https://binance.com,15642800.06843807,1000000.01,main,9
hx3c58970034d5a923aa95058365450feed28979a2,0xb2acb568f61d8636c000,Sydney,AUS,0xb2ba9272e242c1a5f5403,https://gangstabet.io/details.json,hodl@gangstabet.io,0,10000.0,41610399,70468662,GangstaVerse,hxed7175f73f63ce8dfeede1db8c4b66179eb7a857,44.237.21.74:7100,0,14348133.24340656,0,26913246,26858988,https://gangstabet.io/,13504366.09750656,843767.1459,main,10
