address,bonded,city,country,delegated,details,email,grade,irep,irepUpdateBlockHeight,lastHeight,name,nodeAddress,p2pEndpoint,penalty,power,status,totalBlocks,validatedBlocks,website,delegation,bond,prep_type,rank
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,0x1a784379d99db42000000,Zug,CHE,0x1ec4cf0566b43cd7b14662,https://cdn.icon.foundation/details/details.json,hello@icon.foundation,0,14000.0,19566264,65972819,ICON Foundation,hx9c63f73d3c564a54d0eed84f90718b1ebed16f09,18.176.121.232:7100,0,39197177.28430118,0,55345105,55182338,https://icon.foundation,37197177.28430118,2000000.0,main,1
hxfba37e91ccc13ec1dab115811f73e429cde44d48,0x150467734a3efc75c0000,San Francisco,USA,0x1a4d947e3bf26d304ff49a,https://lydialabs.xyz/details.json,hi@lydialabs.xyz,0,14000.0,19378303,65984871,Lydia Labs,hx81719dcfe8f58ca07044b7bede49cecd61f9bd3f,18.118.232.28:7100,0,31760300.0,0,55436821,55326718,https://lydialabs.xyz,31798432.74341465,1588015.0,main,2
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,0x14bef58aa95390268587f,Singapore,SGP,0x19d8129ef893979c6d5d19,https://icondao.s3-ap-southeast-1.amazonaws.com/icondao.json,icondao@canfoundation.io,0,14000.0,20252122,65976094,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,18.140.186.29:7100,0,31350369.33493125,0,52352235,52303069,https://twitter.com/icondao,31243520.14712683,1567518.4667465626,main,3
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,0xd3c21bf253e010c10000,George Town,CYM,0x10b534755f3c72d75c3cbf,https://binance.com/json,poolvip@binance.com,0,0.0,44121916,65985596,Binance Node,hx863b7ba01fded0c7139788df152662ae881b8be3,3.215.75.154:7100,0,20000000.2,0,21171341,21156912,https://binance.com,20198529.135470394,1000000.01,main,4
hxe44c986d1c6013c8cafc35edcbd6937985641fce,0xd3c21bcecceda1000000,Seoul,KOR,0x10d1f5e4dd245bf57e65ff,https://static-data.parametacorp.com/details.json,hello@parametacorp.com,0,0.0,55909916,65986276,PARAMETA,hx6602c91a04cf9ffef1ac887445c522d6847cf3f7,52.79.77.39:7100,0,20000000.0,0,9965847,9949049,https://parametacorp.com,20334323.652429268,1000000.0,main,5
hxf680ae11372c48afebbce77c9d8de455e1acc18a,0xd5abdcbfa37bda63c000,Singapore,SGP,0xef19534d0804f4323f0f1,https://grow3.io/prep/details.json,support@grow3.io,0,10000.0,37596324,65971719,GROW,hx4e39d214d1e682f2acba7a08c4f7591fb5baaade,18.142.22.234:7100,0,19074838.528226137,0,26568488,26540305,https://grow3.io,18065804.167526137,1009034.3607,main,6
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,0xb84550a1a91463b0c000,Sydney,AUS,0xf2d2b86ba3139090470e3,https://iconosphere.io/details.json,prep@iconosphere.io,0,13998.0,19955991,65975948,ICONOsphere,hx95248f3757afcb50efa99f529183ba401a82273c,52.36.75.189:7100,0,17403881.366,0,50963550,50864562,https://iconosphere.io,18347196.704069808,870194.0683,main,7
hxca60d4371ad90d624dc7119f81009d799c168aa1,0xa733d0dd18fe42b80000,Sydney,AUS,0xd10d3793d20302c0cbc3e,https://devshack-prep-storage.s3-ap-southeast-2.amazonaws.com/json/devshack.json,icon@devshack.team,2,11200.0,27228224,65965960,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,104.197.141.179:7100,3,15791820.736,0,13273363,13207659,https://www.devshack.team,15795494.517889889,789591.0368,candidate,8
hx28c08b299995a88756af64374e13db2240bc3142,0x943b1377290cbd800000,Dunedin,NZL,0xba695b8dbd5461164cbab,https://parrot9.com/PARROT9.json,hello@parrot9.com,0,14000.0,19769751,65985596,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,155.138.134.222:7100,0,14000000.0,0,43098461,43024172,https://parrot9.com,14084858.737259084,700000.0,main,9
hx3c58970034d5a923aa95058365450feed28979a2,0xb2acb568f61d8636c000,Sydney,AUS,0x9e51a98d46948c347db1c,https://gangstabet.io/details.json,hodl@gangstabet.io,0,10000.0,41610399,65974623,GangstaVerse,hxed7175f73f63ce8dfeede1db8c4b66179eb7a857,44.237.21.74:7100,0,12806012.074897477,0,22427235,22377365,https://gangstabet.io/,11962244.928997478,843767.1459,main,10
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,0xab20e3faa061a1200000,Kyiv,UKR,0x8419207b7a6cfb19aa75b,https://everstake.one/icon.json,inbox@everstake.one,0,14000.0,20174244,65964009,Everstake,hx3e9deb93255877805d8d81681b41bd2c14d65d0b,95.217.41.106:7100,0,10789185.551034812,0,51489620,51396248,https://everstake.one,9981054.159034813,808131.392,main,11
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,0x706cc948c47c89424000,New York,USA,0x9e4919c958e730e2ed045,https://icon-staking-details.s3.us-west-2.amazonaws.com/icon-am/details.json,ICON.A.M@protonmail.com,0,50000.0,15285332,65965160,ICON Asset Management,hxd4382eb39497d2a3c924267d18908fd32e1f8c8f,95.179.134.53:7100,0,10618235.97,0,33648981,33606493,https://myicon.finance,11959717.995597696,530911.7985,main,12
hx6f89b2c25c15f6294c79810221753131067ed3f8,0x60e525fbf5f5ca938000,Paris,FRA,0x791c6597e802c044595bf,https://sharpn.tech/cdn/prepsdetailsv5.json,hello@staky.io,0,14000.0,20132195,65960499,Staky.io | Craft contributor,hx6f89b2c25c15f6294c79810221753131067ed3f8,167.71.4.34:7100,0,9151484.476,0,41118044,40848475,https://staky.io,9150882.78137774,457574.2238,main,13
hx31c429608c74501de13df5fea30bf1674460be50,0x622ae949920f65d7c000,Banglore,IND,0x714fa4185209d2e925dcb,https://icon-staking-details.s3.us-west-2.amazonaws.com/hugobyte/details.json,contact@hugobyte.com,0,10000.0,36747915,65986060,Hugobyte,hx56db2dfd4922817ac9a6543d0eabcced433b44ce,45.76.182.241:7100,0,9025127.962893868,0,9857845,9812533,https://hugobyte.com,8561544.47419387,463583.4887,main,14
hxe4c008b838e8a9a7c065f20f393974de4c86f917,0x7097e2c1148185218000,Wollongong,AUS,0x6cbde1a8e54f2931ddb0b,https://faucet.reliantnode.com/static/details.json,team@reliantnode.com,0,14000.0,19688103,65984360,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,185.172.110.74:7100,0,8747999.24825497,0,49158433,48829968,https://www.reliantnode.com,8216292.404454969,531706.8438,main,15
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,0x58f03ee118a13e800000,San Francisco,USA,0x7353bfa0e3a3e73f56da1,https://icon-staking-details.s3.us-west-2.amazonaws.com/sudoblock/details.json,info@sudoblock.io,0,14000.0,20429496,65972105,sudoblock,hx671f20ea01826591ed09988bd0229e3008f4fa47,139.180.142.57:7100,0,8400000.0,0,35462557,35285644,https://github.com/sudoblockio,8713872.537198042,420000.0,main,16
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,0x52616c1c198ac639c000,Maribor,SVN,0x65c4ffecc672a0a313ee1,https://protokol7.com/icon/mainnet-config.json,info@protokol7.com,0,10000.0,39619156,65986096,Protokol7,hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,18.135.219.85:7100,0,7780623.518,0,25394455,25377859,https://protokol7.com/icon,7689488.287056817,389031.1759,main,17
hx2e7db537ca3ff73336bee1bab4cf733a94ae769b,0x60f17122de592b700000,Melbourne,AUS,0x5fdfbc310be35f6eca23e,https://www.eyeonicon.xyz/api/details.json,fez@fbdconsulting.com,0,0.0,56432892,65900246,Eye on ICON,hx2e7db537ca3ff73336bee1bab4cf733a94ae769b,65.21.202.45:7100,0,7701833.006945243,0,2439385,2435254,https://www.eyeonicon.xyz,7244032.006945243,457801.0,main,18
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,0x4c0a1ceeea301c008000,Paris,FRA,0x4ed0797494f11a2878233,https://iconation.team/prep_mainnet.json,iconation.team@gmail.com,0,14000.0,19794346,65965265,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,52.47.90.20:7100,0,6314130.568438449,0,55595835,55545485,https://iconation.team,5955044.163438449,359086.405,main,19
hx0a72c03881451a6270d4895f756085470fc311e4,0x3ffd0c4951a35ce40000,Manila,PHL,0x4e143314fe0aa6e5905a1,https://icon-staking-details.s3.us-west-2.amazonaws.com/icon-pinas/details.json,iconpilipinas@gmail.com,0,14000.0,19653141,65972960,ICON Pinas (Pilipinas),hx9b211794b5e942c7acc7dccca84d39f617c8e0dd,139.180.138.203:7100,0,6043540.0,0,31704299,31645793,https://www.iconpinas.com/,5899475.222262779,302177.0,main,20
hx1cb5883939f2fd478e92da1260438aa1f03440ca,0x34f08ed5a43900ac0000,Stockholm,SWE,0x42303254df2ab9757d4ca,https://eossweden.eu/prep-api.json,eossweden@gmail.com,0,50000.0,0,65943779,ICON Sweden,hx1cb5883939f2fd478e92da1260438aa1f03440ca,95.216.246.114:7100,0,5000011.36,0,2863575,2849884,https://eossweden.eu,5001044.133662547,250000.568,main,21
hxc5e0b88cb9092bbd8b004a517996139334752f62,0x3d2e834c4958594ac000,Albuquerque,USA,0x3d4c12151a63ee2542109,https://inanisinvictus.app/api/nodedetails,admin@inanisinvictus.app,0,14000.0,19781040,65984967,Inanis Invictus ICON Node,hxc5e0b88cb9092bbd8b004a517996139334752f62,13.86.179.194:7100,0,4920404.142401343,0,1421311,1399939,https://inanisinvictus.app,4631481.775701344,288922.3667,main,22
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,0x27fc2be518bbfff24000,Detroit,USA,0x31f6a01973a36a87dd732,https://ubik.capital/ubikprep/ubikprep.json,icon@ubik.capital,0,14000.0,22050720,65944427,Ubik Capital,hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,65.108.47.101:7100,0,3776480.706,0,36010095,35980101,https://ubik.capital,3775126.2893089815,188824.0353,main,23
hx437e3ce53016ffc71be609a4d1194e41a5d89678,0x273efcd1551469490000,London,GBR,0x3db3e24676976028ff36f,https://www.google.com,fomomental@gmail.com,0,0.0,49121126,65985803,FOMOmental,hx437e3ce53016ffc71be609a4d1194e41a5d89678,167.235.56.12:7100,0,3706684.168,0,4100329,4076935,https://www.google.com,4662122.039906173,185334.2084,main,24
hxb11448743cbb63fcf29609401cdc5782793be211,0x250f1e301f02ef38c000,Columbus,USA,0x2e53c93b248c46d4c6afb,https://gpsgames-media.s3-us-east-2.amazonaws.com/data/config.json,support@gps.games,2,14000.0,19648281,65966622,GPS Gaming,hxf45457bb1a686fa25fc87dc9a5e63255125be452,3.140.80.162:7100,3,3500128.726,0,28434016,28127077,https://gps.games,3500391.011099708,175006.4363,candidate,25
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,0x22525fd90f5b30800000,Seoul,KOR,0x28c32127fea593d411a38,https://neoply.io/bp_info/icon.json,support@neoply.com,0,13891.590948425752,21710481,65970100,NEOPLY,hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,54.199.171.19:7100,0,3241600.0,0,17794337,17780391,https://neoply.io,3079906.617076378,162080.0,main,26
hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,0x21e19e0c9bab24000000,Bangkok,THA,0x2a59fe64a43ba3d8f53b6,https://www.remicx.net/conf/config.json,remicx.net@gmail.com,1,50000.0,14674709,65728164,RemICX,hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,138.201.137.189:7100,0,3200000.0,0,1982196,1980758,https://www.remicx.net,3199991.7353607137,160000.0,sub,27
hx4a43790d44b07909d20fbcc233548fc80f7a4067,0x1b7fa350ebdc78814000,Tokyo,JPN,0x4c47392ecabc812b9d360,https://storage.googleapis.com/rhizome-public-storage/prep/json/rhizome-usa.json,hello@rhizomeicx.com,1,15000.0,22278291,65771284,RHIZOME,hxda4e0b39fb6df66af8a4e39942c49662a890f320,34.133.160.215:7100,0,2597167.994,0,54225465,54189409,https://rhizomeicx.com,5763419.071695143,129858.3997,sub,28
hxe8767c80a009c7bb8344d81c430144463cbb325e,0x1b204fd52bb644c68000,Seoul,KOR,0x20d6cb2dbd30e733b1265,https://icontrol-team.github.io/public-page/json/detail.json,icontrol.b@gmail.com,1,14471.974222133169,20127619,65728164,ICONTROL,hx0a996a7ac80dca19779ebf0914d071f6cb512737,54.249.154.84:7100,0,2561998.868,0,2114310,2106771,https://icontrol.webflow.io,2481247.539993342,128099.9434,sub,29
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,0x18801c0ca320b7500000,London,GBR,0x1e96c9234282a078bd0fa,https://icon-staking-details.s3.us-west-2.amazonaws.com/mineable/details.json,admin@mineable.com,1,14000.0,20271436,65901306,Mineable,hx3868af05aa6416b1397eb948121eaa6e7156931a,119.180.138.203:7100,3,2314000.0,0,28852204,28816715,https://www.youtube.com/icontvofficial,2311239.9935728065,115700.0,sub,30
hx9fa9d224306b0722099d30471b3c2306421aead7,0x152d02c7e14af6800000,Caracas,VEN,0x1a26c8cb12e522fbf7fe6,https://espanicon.team/details.json,info@espanicon.team,0,14000.0,19715928,65985793,Espanicon,hx9fa9d224306b0722099d30471b3c2306421aead7,65.108.47.72:7100,0,2000000.0,0,1982941,1979425,https://espanicon.team,1975951.576134639,100000.0,main,31
hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,0x1242b3659296bd4fc000,London,GBR,0x171e55e7dd9d89a2dbf9b,https://dsnc.s3.eu-west-2.amazonaws.com/dsnc/dsnc-details.json,info@dsnc.co.uk,1,33000.0,19876529,65900644,DSNC,hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,35.178.42.84:7100,0,1724660.174,0,1983520,1975339,https://dsnc.co.uk,1746784.3454095146,86233.0087,sub,32
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,0x130ee8e7179044400000,Munich,DEU,0x121a20b5a0f1df92bf3c6,https://icon-staking-details.s3.us-west-2.amazonaws.com/interblock/details.json,support@interblock.tech,2,50000.0,12584016,65944426,InterBlock,hx310565b927f131381b8dbbaa09d4098fa070f5cf,54.171.45.20:7100,3,1457753.1040721722,0,5819378,5804010,https://twitter.com/interblocktech,1367753.1040721722,90000.0,candidate,33
hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,0x1ae4af0d352971600000,Melbourne,AUS,0xe22f9e5b623cebf8d6b7,https://raw.githubusercontent.com/Transcranial-Solutions/Node/master/prep_details_icon2_aus.json,transcranial.solutions@gmail.com,1,14000.0,19964877,65857524,Transcranial Solutions,hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,159.196.221.33:7100,0,1195133.2329220988,0,1877588,1871641,https://twitter.com/TranscranialSol,1068133.2329220988,127000.0,sub,34
hxe872d22ad693279cd7ff33f51583f4117a4610b3,0x1253cb091711846cc000,London,GBR,0xe70ddc0dd4879a1c7177,https://icon-staking-details.s3.us-west-2.amazonaws.com/code-metal/details.json,admin@mineable.com,1,0.0,53907486,65685706,CODE METAL,hxd2240488c3508c605497b1600b2a7fb32ffa3f5c,184.1.2.180:7100,3,1177670.628479388,0,30452,0,https://twitter.com/CodeMetal_NFT,1091122.3217793882,86548.3067,sub,35
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,0xbdbc41e0348b3000000,Tallinn,EST,0x1322792b23674cfeaac4c,https://stakin-data.s3.eu-west-2.amazonaws.com/icon/icon.json,hello@stakin.com,1,13600.0,19705316,65814404,Stakin,hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,3.8.92.147:7100,0,1120000.0,0,46814278,46743281,https://stakin.com/,1445774.1373481369,56000.0,sub,36
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,0x4d18eea1211ec3764000,San Francisco,USA,0x9761cb4d4dca9da1f987,https://multi-prep.s3.amazonaws.com/p-rep.json,markus@mousebelt.com,1,26000.0,21114191,65810586,MouseBelt | Multi.io,hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,54.81.151.142:7100,3,1078963.458639162,0,31843594,31813500,https://mousebelt.com,714881.3225391618,364082.1361,sub,37
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,0xb02ecf74c3138800000,Mechelen,BEL,0xe1f3f16527b8bda334da,https://icon-staking-details.s3.us-west-2.amazonaws.com/icx-belgium/details.json,ICXBelgium@outlook.be,1,40412.85515565048,15519362,65858186,ICX Belgium,hx7f8e74581059d35b7fec876815313f742a641d82,199.247.30.96:7100,3,1040000.0,0,883584,859603,https://twitter.com/Lucky8Steven,1067032.4118083918,52000.0,sub,38
hxf6672e670d2b5816061da22231f3a90f0b5955b5,0xaed18c7764947bfc000,Chicago,USA,0xb7a2dee3628ad8986f6d,https://prep-details.s3-us-west-1.amazonaws.com/json,iconchicagoteam@gmail.com,1,46016.98459397009,14419820,65815066,ICON Chicago,hxf6672e670d2b5816061da22231f3a90f0b5955b5,165.227.49.93:7100,3,918794.8283941307,0,796020,772388,http://iconchicago.team,867197.4996941306,51597.3287,sub,39
hx5b97bbec2e555289351806103833a465b7fbbd47,0x65fb969bb5d79d00000,Brno,CZE,0xcf720feb0aea3194ee1e,https://blockmove.eu/prepinfo/info.json,hello@blockmove.eu,1,10000.0,19719147,65857524,Blockmove,hx5b97bbec2e555289351806103833a465b7fbbd47,51.159.17.38:7100,0,602000.0,0,13606328,13548324,https://blockmove.eu,979633.9378009505,30100.0,sub,40
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,0xa968163f0a57b400000,San Jose,USA,0x6f1ff1881c407428ca1b,https://raw.githubusercontent.com/siliconvalleyicon/siliconvalleyicon.github.io/master/prep/json/svi.json,siliconvalleyicon@gmail.com,2,14000.0,22629432,65944426,Silicon Valley ICON,hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,138.68.63.35:7100,3,574771.9328566387,0,1221261,1202858,http://siliconvalleyicon.com,524771.9328566387,50000.0,candidate,41
hx8d7f98f88560fc957d410afb53c5b269bebc8799,0x7ae98eebb20a0190000,New York,USA,0x5128f71271952d1c5935,https://icxpromotions.com/about,icxpromotions@gmail.com,1,10000.0,32729404,65901306,Arcade Node,hx8d7f98f88560fc957d410afb53c5b269bebc8799,3.145.0.144:7100,3,419544.6770925521,0,31776,0,https://icxpromotions.com,383267.3582925521,36277.3188,sub,42
hx135d9c1b6ad2b7750f153d1649b676f8625e470c,0x34808b3793ed9620000,London,GBR,0x3a8f4b4f28fcae82baa4,https://icon-staking-details.s3.us-west-2.amazonaws.com/guidestar/details.json,iconguidestar@gmail.com,1,14000.0,19934045,65943764,ICON Guide Star,hx7550464fc96421b879948632a464b4abd6d509cf,139.180.219.26:7100,0,292036.45901012165,0,1897942,1890823,https://medium.com/@iconguidestar,276540.5670101216,15495.892,sub,43
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,0x2df4dc78f4d4e95c000,Montreal,CAN,0x160b93dcc175c707414ee,https://citadel.one/icx_regjson.json,partners@paradigmfund.io,1,14000.0,21033559,65900644,Citadel.one,hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,84.201.175.163:7100,0,271279.23,0,17083336,17032767,https://citadel.one/,1665690.1025835688,13563.9615,sub,44
hx69d49e8365659d7771f7e721d7f9b04367212557,0x43c33c1937564800000,Eindhoven,NLD,0x296e3328d97bda5eac59,https://icon4all.com/details.json,info@icon4all.com,1,10000.0,33382431,65771284,ICON 4 ALL,hx69d49e8365659d7771f7e721d7f9b04367212557,node.icon4all.com:7100,0,215649.8540811845,0,1920879,1917547,https://icon4all.com,195649.8540811845,20000.0,sub,45
hxa19a398f4941abed1d0af82fb2f6081b76f29107,0x10f0cf064dd59200000,Seoul,KOR,0x202873b0ef9a396bb30c,https://a-block.net/prep/details.json,master@a-block.net,1,50000.0,10561757,65771946,A_Block,hxa19a398f4941abed1d0af82fb2f6081b76f29107,52.78.113.173:7100,3,100000.0,0,31114,0,https://a-block.net,151861.93364113296,5000.0,sub,46
hx35760c56a8e3942a3e4e5cc2ba78b18502b4f421,0xd41d076956d399c000,Seoul,KOR,0x153ee327ecb6fc13532a,https://raw.githubusercontent.com/fomomasternode/mainnetcitizen/master/details.json,andrew@fomomasternode.com,1,50000.0,0,65642586,FOMO MASTERNODE,hx35760c56a8e3942a3e4e5cc2ba78b18502b4f421,44.226.58.146:7100,3,78256.03,0,30452,0,https://fomomasternode.com,100329.7625844739,3912.8015,sub,47
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,0x0,Seoul,KOR,0x4a7f5b97f5c5152ad4131,http://icon.plan-p.io/config_mainnet.json,master@plan-p.io,1,45845.248381294026,14801418,65686368,Plan-P,hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,15.164.138.240:7100,3,0.0,0,11897219,11831065,http://plan-p.io,5628871.29989953,0.0,sub,48
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,0x0,Singapore,SGP,0x416634ff4468a6f1615c3,https://www.velic.io/cexp/v1/marketing/staving/info,support@velic.io,1,14000.0,19608576,56026164,VELIC,hx406c9d6fa4b8a51dba98797610fe5935f613fb07,3.114.212.239:7100,0,0.0,0,44567710,44528699,https://www.velic.io,4941427.33005233,0.0,sub,49
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,0x0,Chattanooga,USA,0x3704d9eb8d243a9286563,https://www.keekee.io/node.json,1guitar6strings@gmail.com,1,16000.0,21362181,50981124,Spartan Node,hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,134.122.40.114:7100,0,0.0,0,20200568,20188526,http://www.tokenup.io,4157114.341341405,0.0,sub,50
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,0x0,Falkenstein,DEU,0x31f257fa570844ff4cfc6,https://services.atomicwallet.io/config/icx-representative-config.json,support@atomicwallet.io,1,13958.264910793416,26889350,42013488,Atomic Wallet,hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,5.9.11.122:7100,0,0.0,0,4534426,4523305,https://atomicwallet.io,3773862.5472251014,0.0,sub,51
hxc1717a36b5288b92586b93d3c20f247b2bab1a26,0x0,Ohio,USA,0x29fc3d03bb4e1b6fd9512,https://iconpool.io/resources/details.json,blockdevs@protonmail.com,1,13958.264910793416,26609284,0,ICONPool,hxc1717a36b5288b92586b93d3c20f247b2bab1a26,3.139.127.77:7100,0,0.0,0,0,0,https://iconpool.io,3172320.0298853703,0.0,sub,52
hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,0x0,Bangkok,THA,0x1ce5b442d0510fb0ee142,https://bandprotocol-prep.s3-ap-southeast-1.amazonaws.com/details.json,swit@bandprotocol.com,1,13958.264910793416,26718284,42017460,Band Protocol,hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,13.229.29.245:7100,0,0.0,0,2648,0,https://bandprotocol.com/,2183416.8813848225,0.0,sub,53
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,0x0,London,GBR,0x18390b6e644d484eb6823,https://metanyx.com/json,hello@metanyx.io,1,20480.0,19961495,63572826,Metanyx,hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,35.226.38.115:7100,3,0.0,0,29156298,29132880,https://metanyx.com,1830225.339314206,0.0,sub,54
hxd5059fec8665bc7b769f4893aef65cf00049377a,0x0,Seoul,KOR,0x156a5bf5386d52c18fcfc,https://jsonkeeper.com/b/U06Q,iconhyperconnect@gmail.com,1,14000.0,19704603,43176404,ICON Hyperconnect,hxd5059fec8665bc7b769f4893aef65cf00049377a,3.137.75.159:7100,0,0.0,0,25787243,25693531,https://www.iconhyperconnect.com,1618106.8364247151,0.0,sub,55
hx15686bf1f501115a2b5de381a20edc1963cb2ec3,0x0,Las Vegas,USA,0x155b123b8a8e20d246fd5,https://icon-staking-details.s3.us-west-2.amazonaws.com/icon-bet-2/details.json,iconbetcommunity@protonmail.com,1,0.0,48655292,55810564,ICONbet,hx2adfadd700ecf177d76e6ef0c40f0143afa3ee8d,1.2.3.4:7100,0,0.0,0,2662673,2655650,https://iconbet.io,1613594.6183524714,0.0,sub,56
