address,bonded,city,country,delegated,details,email,grade,irep,irepUpdateBlockHeight,lastHeight,name,nodeAddress,p2pEndpoint,penalty,power,status,totalBlocks,validatedBlocks,website,delegation,bond,prep_type,rank
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,0x1a784379d99db42000000,Zug,CHE,0x1ed0b4fcfa03dd0e4c3260,https://cdn.icon.foundation/details/details.json,hello@icon.foundation,0,14000.0,19566264,67838343,ICON Foundation,hx9c63f73d3c564a54d0eed84f90718b1ebed16f09,18.176.121.232:7100,0,39253365.45969572,0,57200376,57035159,https://icon.foundation,37253365.45969572,2000000.0,main,1
hxfba37e91ccc13ec1dab115811f73e429cde44d48,0x150467734a3efc75c0000,San Francisco,USA,0x1a14781c9b5e89058c4b3b,https://lydialabs.xyz/details.json,hi@lydialabs.xyz,0,14000.0,19378303,67798588,Lydia Labs,hx81719dcfe8f58ca07044b7bede49cecd61f9bd3f,18.118.232.28:7100,0,31760300.0,0,57292092,57178133,https://lydialabs.xyz,31528734.310271792,1588015.0,main,2
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,0x14e93f8bc813a03800000,Singapore,SGP,0x19e763a0c7c1fd03044683,https://icondao.s3-ap-southeast-1.amazonaws.com/icondao.json,icondao@canfoundation.io,0,14000.0,20252122,67841573,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,18.140.186.29:7100,0,31600000.0,0,54207506,54152448,https://twitter.com/icondao,31315849.961013775,1580000.0,main,3
hxe44c986d1c6013c8cafc35edcbd6937985641fce,0xe8ef1e96ae3897800000,Seoul,KOR,0x10de30d0cda8061b152105,https://static-data.parametacorp.com/details.json,hello@parametacorp.com,0,0.0,55909916,67841344,PARAMETA,hx6602c91a04cf9ffef1ac887445c522d6847cf3f7,52.79.77.39:7100,0,21492078.96261334,0,11821118,11794051,https://parametacorp.com,20392078.96261334,1100000.0,main,4
hxf680ae11372c48afebbce77c9d8de455e1acc18a,0xd5abdcbfa37bda63c000,Singapore,SGP,0xfaad92d969fb7ea7cbeec,https://grow3.io/prep/details.json,support@grow3.io,0,10000.0,37596324,67821489,GROW,hx4e39d214d1e682f2acba7a08c4f7591fb5baaade,18.142.22.234:7100,0,19949730.185459863,0,28423759,28390632,https://grow3.io,18940695.824759863,1009034.3607,main,5
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,0xb84550a1a91463b0c000,Sydney,AUS,0x11b7256e27b2469fccb814,https://iconosphere.io/details.json,prep@iconosphere.io,0,13998.0,19955991,67825689,ICONOsphere,hx95248f3757afcb50efa99f529183ba401a82273c,52.36.75.189:7100,0,17403881.366,0,52818821,52718941,https://iconosphere.io,21416622.466853455,870194.0683,main,6
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,0xd3c21bf253e010c10000,George Town,CYM,0xcea0ba8196fd2e53d3a3e,https://binance.com/json,poolvip@binance.com,0,0.0,44121916,67838286,Binance Node,hx863b7ba01fded0c7139788df152662ae881b8be3,3.215.75.154:7100,0,16612358.629387483,0,23026612,23011245,https://binance.com,15612358.619387481,1000000.01,main,7
hxca60d4371ad90d624dc7119f81009d799c168aa1,0xa8d04fc1d69cb3918000,Sydney,AUS,0xd3a8596a4062d91ba77eb,https://devshack-prep-storage.s3-ap-southeast-2.amazonaws.com/json/devshack.json,icon@devshack.team,0,11200.0,27228224,67837871,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,104.197.141.179:7100,0,15944004.78,0,15128055,15057290,https://www.devshack.team,15992397.182766216,797200.239,main,8
hx3c58970034d5a923aa95058365450feed28979a2,0xb2acb568f61d8636c000,Sydney,AUS,0xae2a75b5fe675f87a5be1,https://gangstabet.io/details.json,hodl@gangstabet.io,0,10000.0,41610399,67837099,GangstaVerse,hxed7175f73f63ce8dfeede1db8c4b66179eb7a857,44.237.21.74:7100,0,14003367.357669715,0,24282506,24231699,https://gangstabet.io/,13159600.211769715,843767.1459,main,9
hx28c08b299995a88756af64374e13db2240bc3142,0x943b1377290cbd800000,Dunedin,NZL,0xb5644907629aa135ae896,https://parrot9.com/PARROT9.json,hello@parrot9.com,0,14000.0,19769751,67835252,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,155.138.134.222:7100,0,14000000.0,0,44953732,44878555,https://parrot9.com,13705572.321438123,700000.0,main,10
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,0x88fec8b42e1d20544000,New York,USA,0x92a0ab1a7da18b645572e,https://icon-staking-details.s3.us-west-2.amazonaws.com/icon-am/details.json,ICON.A.M@protonmail.com,0,50000.0,15285332,67841019,ICON Asset Management,hxd4382eb39497d2a3c924267d18908fd32e1f8c8f,95.179.134.53:7100,0,11725810.81459319,0,35452624,35401165,https://myicon.finance,11078869.03769319,646941.7769,main,11
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,0xab20e3faa061a1200000,Kyiv,UKR,0x8556a908965306f26a252,https://everstake.one/icon.json,inbox@everstake.one,0,14000.0,20174244,67841129,Everstake,hx3e9deb93255877805d8d81681b41bd2c14d65d0b,95.217.41.106:7100,0,10882904.869799638,0,53344891,53243551,https://everstake.one,10074773.47779964,808131.392,main,12
hxe4c008b838e8a9a7c065f20f393974de4c86f917,0x7097e2c1148185218000,Wollongong,AUS,0x8dd8dd87d3e148c389b1a,https://faucet.reliantnode.com/static/details.json,team@reliantnode.com,0,14000.0,19688103,67841034,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,185.172.110.74:7100,0,10634136.876,0,50982486,50647189,https://www.reliantnode.com,10717666.14023856,531706.8438,main,13
hx2e7db537ca3ff73336bee1bab4cf733a94ae769b,0x947fdba9e86f9a1f0000,Melbourne,AUS,0x74daa10a4cf1501292188,https://www.eyeonicon.xyz/api/details.json,fez@fbdconsulting.com,0,0.0,56432892,67787051,Eye on ICON,hx2e7db537ca3ff73336bee1bab4cf733a94ae769b,65.21.202.45:7100,0,9530508.906686988,0,4294656,4289358,https://www.eyeonicon.xyz,8829240.102286987,701268.8044,main,14
hx6f89b2c25c15f6294c79810221753131067ed3f8,0x60e525fbf5f5ca938000,Paris,FRA,0x79186ca53a5fc76ae2bd5,https://sharpn.tech/cdn/prepsdetailsv5.json,hello@staky.io,0,14000.0,20132195,67841096,Staky.io | Craft contributor,hx6f89b2c25c15f6294c79810221753131067ed3f8,167.71.4.34:7100,0,9151484.476,0,42973315,42700249,https://staky.io,9149710.320203302,457574.2238,main,15
hx31c429608c74501de13df5fea30bf1674460be50,0x622ae949920f65d7c000,Banglore,IND,0x71b7676ab89870311b6a1,https://icon-staking-details.s3.us-west-2.amazonaws.com/hugobyte/details.json,contact@hugobyte.com,0,10000.0,36747915,67841561,Hugobyte,hx56db2dfd4922817ac9a6543d0eabcced433b44ce,45.76.182.241:7100,0,9055753.387920113,0,11693751,11634114,https://hugobyte.com,8592169.899220113,463583.4887,main,16
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,0x58f03ee118a13e800000,San Francisco,USA,0x6f090a5faedf88e8844cb,https://icon-staking-details.s3.us-west-2.amazonaws.com/sudoblock/details.json,info@sudoblock.io,0,14000.0,20429496,67838853,sudoblock,hx671f20ea01826591ed09988bd0229e3008f4fa47,139.180.142.57:7100,0,8400000.0,0,37317828,37132633,https://github.com/sudoblockio,8389591.164856516,420000.0,main,17
hx0a72c03881451a6270d4895f756085470fc311e4,0x57c10c9ca6566b800000,Manila,PHL,0x6d9c7f2feda1ead2936a0,https://icon-staking-details.s3.us-west-2.amazonaws.com/icon-pinas/details.json,iconpilipinas@gmail.com,0,14000.0,19653141,67826208,ICON Pinas (Pilipinas),hx9b211794b5e942c7acc7dccca84d39f617c8e0dd,139.180.138.203:7100,0,8288140.288,0,33559570,33490534,https://www.iconpinas.com/,8281996.856213382,414407.0144,main,18
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,0x52953c22c0bc47784000,Maribor,SVN,0x64f197662f4738bf31b75,https://protokol7.com/icon/mainnet-config.json,info@protokol7.com,0,10000.0,39619156,67839705,Protokol7,hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,18.135.219.85:7100,0,7799738.994,0,27249726,27231554,https://protokol7.com/icon,7627091.569085741,389986.9497,main,19
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,0x588ad0b72093af75c000,Paris,FRA,0x58c564d8a943fae577b4c,https://iconation.team/prep_mainnet.json,iconation.team@gmail.com,0,14000.0,19794346,67841129,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,52.47.90.20:7100,0,7125481.353806525,0,57451106,57398624,https://iconation.team,6707352.413106524,418128.9407,main,20
hxc5e0b88cb9092bbd8b004a517996139334752f62,0x3d2e834c4958594ac000,Albuquerque,USA,0x4a6c35a64cc572bf902eb,https://inanisinvictus.app/api/nodedetails,admin@inanisinvictus.app,0,14000.0,19781040,67841098,Inanis Invictus ICON Node,hxc5e0b88cb9092bbd8b004a517996139334752f62,13.86.179.194:7100,0,5778447.334,0,3244503,3216077,https://inanisinvictus.app,5623219.7432648875,288922.3667,main,21
