address,bonded,city,country,delegated,details,email,grade,irep,irepUpdateBlockHeight,lastHeight,name,nodeAddress,p2pEndpoint,penalty,power,status,totalBlocks,validatedBlocks,website,delegation,bond,prep_type,rank
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,0x1a784379d99db42000000,Zug,CHE,0x1eab9e478f388866d2a345,https://cdn.icon.foundation/details/details.json,hello@icon.foundation,0,14000.0,19566264,66556345,ICON Foundation,hx9c63f73d3c564a54d0eed84f90718b1ebed16f09,18.176.121.232:7100,0,39078218.998975486,0,55949098,55786266,https://icon.foundation,37078218.998975486,2000000.0,main,1
hxfba37e91ccc13ec1dab115811f73e429cde44d48,0x150467734a3efc75c0000,San Francisco,USA,0x1a26a08495de689b671a0f,https://lydialabs.xyz/details.json,hi@lydialabs.xyz,0,14000.0,19378303,66590292,Lydia Labs,hx81719dcfe8f58ca07044b7bede49cecd61f9bd3f,18.118.232.28:7100,0,31760300.0,0,56040814,55929215,https://lydialabs.xyz,31614482.269167922,1588015.0,main,2
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,0x14f2edd55c79eef3fc790,Singapore,SGP,0x19ca1e4b64b7045fae974b,https://icondao.s3-ap-southeast-1.amazonaws.com/icondao.json,icondao@canfoundation.io,0,14000.0,20252122,66561284,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,18.140.186.29:7100,0,31657145.417237252,0,52956228,52904589,https://twitter.com/icondao,31177622.35489589,1582857.2708618627,main,3
hxe44c986d1c6013c8cafc35edcbd6937985641fce,0xe8ef1e96ae3897800000,Seoul,KOR,0x10e018cc7a549ebfb8c50e,https://static-data.parametacorp.com/details.json,hello@parametacorp.com,0,0.0,55909916,66585398,PARAMETA,hx6602c91a04cf9ffef1ac887445c522d6847cf3f7,52.79.77.39:7100,0,21501080.662036806,0,10569840,10549000,https://parametacorp.com,20401080.662036806,1100000.0,main,4
hxf680ae11372c48afebbce77c9d8de455e1acc18a,0xd5abdcbfa37bda63c000,Singapore,SGP,0xfddcab127c1f5e39eaf4e,https://grow3.io/prep/details.json,support@grow3.io,0,10000.0,37596324,66547350,GROW,hx4e39d214d1e682f2acba7a08c4f7591fb5baaade,18.142.22.234:7100,0,20180687.214,0,27172481,27142473,https://grow3.io,19181269.29462145,1009034.3607,main,5
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,0xd3c21bf253e010c10000,George Town,CYM,0x11073b208fb00fa14d2c9f,https://binance.com/json,poolvip@binance.com,0,0.0,44121916,66583342,Binance Node,hx863b7ba01fded0c7139788df152662ae881b8be3,3.215.75.154:7100,0,20000000.2,0,21775334,21760621,https://binance.com,20585886.203016646,1000000.01,main,6
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,0xb84550a1a91463b0c000,Sydney,AUS,0xf15c5dae9c851f3345c6c,https://iconosphere.io/details.json,prep@iconosphere.io,0,13998.0,19955991,66582920,ICONOsphere,hx95248f3757afcb50efa99f529183ba401a82273c,52.36.75.189:7100,0,17403881.366,0,51567543,51468285,https://iconosphere.io,18236706.773301646,870194.0683,main,7
hxca60d4371ad90d624dc7119f81009d799c168aa1,0xa733d0dd18fe42b80000,Sydney,AUS,0xdf619ca154d5d96a34f99,https://devshack-prep-storage.s3-ap-southeast-2.amazonaws.com/json/devshack.json,icon@devshack.team,0,11200.0,27228224,66585419,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,104.197.141.179:7100,0,15791820.736,0,13876777,13809249,https://www.devshack.team,16878213.54000799,789591.0368,main,8
hx28c08b299995a88756af64374e13db2240bc3142,0x943b1377290cbd800000,Dunedin,NZL,0xb78bcb8268a48424433d5,https://parrot9.com/PARROT9.json,hello@parrot9.com,0,14000.0,19769751,66582920,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,155.138.134.222:7100,0,14000000.0,0,43702454,43627942,https://parrot9.com,13868349.25103653,700000.0,main,9
hx3c58970034d5a923aa95058365450feed28979a2,0xb2acb568f61d8636c000,Sydney,AUS,0xa99635210ef2b8123230a,https://gangstabet.io/details.json,hodl@gangstabet.io,0,10000.0,41610399,66587820,GangstaVerse,hxed7175f73f63ce8dfeede1db8c4b66179eb7a857,44.237.21.74:7100,0,13657379.555077925,0,23031228,22981002,https://gangstabet.io/,12813612.409177925,843767.1459,main,10
