address,bonded,city,country,delegated,details,email,grade,hasPublicKey,irep,irepUpdateBlockHeight,lastHeight,name,nodeAddress,p2pEndpoint,penalty,power,status,totalBlocks,validatedBlocks,website,delegation,bond,prep_type,rank
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,0x1a784379d99db42000000,Zug,CHE,0x1f9105bc6e8fb83921546a,https://cdn.icon.foundation/details/details.json,hello@icon.foundation,0,0x1,14000.0,19566264,74515779,ICON Foundation,hx9c63f73d3c564a54d0eed84f90718b1ebed16f09,18.176.121.232:7100,0,40000000.0,0,63885453,63711542,https://icon.foundation,38161549.35973792,2000000.0,main,1
hxfba37e91ccc13ec1dab115811f73e429cde44d48,0x152d0fca8c93636dc0000,San Francisco,USA,0x199ceb72f2ebe1152c98fe,https://lydialabs.xyz/details.json,hi@lydialabs.xyz,0,0x1,14000.0,19378303,74095560,Lydia Labs,hx81719dcfe8f58ca07044b7bede49cecd61f9bd3f,18.118.232.28:7100,0,32000300.0,0,63977169,63860352,https://lydialabs.xyz,30964177.92949273,1600015.0,main,2
hxe44c986d1c6013c8cafc35edcbd6937985641fce,0xfe1c215e8f838e000000,Seoul,KOR,0x128a282a40b930c018bb6f,https://static-data.parametacorp.com/details.json,hello@parametacorp.com,0,0x1,0.0,55909916,74526229,PARAMETA,hx6602c91a04cf9ffef1ac887445c522d6847cf3f7,52.79.77.39:7100,0,23613092.24209925,0,18506195,18458172,https://parametacorp.com,22413092.24209925,1200000.0,main,3
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,0xed85a8dc75fe604aa0b8,Singapore,SGP,0x11df905bbdca38373de274,https://icondao.s3-ap-southeast-1.amazonaws.com/icondao.json,icondao@canfoundation.io,0,0x1,14000.0,20252122,74526637,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,18.140.186.29:7100,0,22433328.822638758,0,60575830,60466132,https://twitter.com/icondao,21607489.60093741,1121666.441131938,main,4
hxca60d4371ad90d624dc7119f81009d799c168aa1,0xc01fbc65970f27990000,Sydney,AUS,0xe4978068f58788178b9e5,https://devshack-prep-storage.s3-ap-southeast-2.amazonaws.com/json/devshack.json,icon@devshack.team,0,0x1,11200.0,27228224,74526194,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,104.197.141.179:7100,0,18145595.784,0,21813132,21730275,https://www.devshack.team,17271908.309836898,907279.7892,main,5
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,0xb8e51bb755a014c00000,Sydney,AUS,0x10d88e2e1883271468f2ea,https://iconosphere.io/details.json,prep@iconosphere.io,0,0x1,13998.0,19955991,74526194,ICONOsphere,hx95248f3757afcb50efa99f529183ba401a82273c,52.36.75.189:7100,0,17462834.688,0,59503898,59399789,https://iconosphere.io,20365467.033341307,873141.7344,main,6
hxf680ae11372c48afebbce77c9d8de455e1acc18a,0xd5abdcbfa37bda63c000,Singapore,SGP,0xd596f53c8be981fce1681,https://grow3.io/prep/details.json,support@grow3.io,0,0x1,10000.0,37596324,74458360,GROW,hx4e39d214d1e682f2acba7a08c4f7591fb5baaade,18.142.22.234:7100,0,17147414.25854262,0,35108836,35069406,https://grow3.io,16138379.897842621,1009034.3607,main,7
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,0xd3c21bf253e010c10000,George Town,CYM,0xce2b4bbda309f379fff56,https://binance.com/json,poolvip@binance.com,0,0x1,0.0,44121916,74397470,Binance Node,hx863b7ba01fded0c7139788df152662ae881b8be3,3.215.75.154:7100,0,16577698.620622449,0,29711689,29693409,https://binance.com,15577698.610622449,1000000.01,main,8
hxdc4b3fb5b47d6c14c7f9a0bac8eea9f3f48d3288,0xafc263e16787cac00000,Singapore,SGP,0xc4414496e487d02a9d438,https://techiast.com/json,contact@techiast.com,0,0x1,0.0,67872918,74526229,Techiast,hxdc4b3fb5b47d6c14c7f9a0bac8eea9f3f48d3288,185.194.101.191:7100,0,15658604.982338473,0,5852867,5765507,https://techiast.com,14828604.982338473,830000.0,main,9
hx28c08b299995a88756af64374e13db2240bc3142,0x943b1377290cbd800000,Dunedin,NZL,0xb41ee232e35d0c7e251fa,https://parrot9.com/PARROT9.json,hello@parrot9.com,0,0x1,14000.0,19769751,74526229,PARROT9,hx3c2d124b5d72735806067c8e4dbdbb2f0bdce55c,155.138.134.222:7100,0,14000000.0,0,51638809,51558152,https://parrot9.com,13609530.697259802,700000.0,main,10
