address,bonded,city,country,delegated,details,email,grade,hasPublicKey,irep,irepUpdateBlockHeight,lastHeight,name,nodeAddress,p2pEndpoint,penalty,power,status,totalBlocks,validatedBlocks,website,delegation,bond,prep_type,rank
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,0x1a784379d99db42000000,Zug,CHE,0x1f31f9e9990df686f376ed,https://cdn.icon.foundation/details/details.json,hello@icon.foundation,0,0x1,14000.0,19566264,73102489,ICON Foundation,hx9c63f73d3c564a54d0eed84f90718b1ebed16f09,18.176.121.232:7100,0,39712706.437488906,0,62462186,62288492,https://icon.foundation,37712706.437488906,2000000.0,main,1
hxfba37e91ccc13ec1dab115811f73e429cde44d48,0x152d0fca8c93636dc0000,San Francisco,USA,0x1a5374ad2a19940dbf5e40,https://lydialabs.xyz/details.json,hi@lydialabs.xyz,0,0x1,14000.0,19378303,73013818,Lydia Labs,hx81719dcfe8f58ca07044b7bede49cecd61f9bd3f,18.118.232.28:7100,0,32000300.0,0,62553902,62437137,https://lydialabs.xyz,31826180.02818493,1600015.0,main,2
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,0xf3859ffa9ede12c00000,Singapore,SGP,0x120ba4b40109dc11956f08,https://icondao.s3-ap-southeast-1.amazonaws.com/icondao.json,icondao@canfoundation.io,0,0x1,14000.0,20252122,73101689,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,18.140.186.29:7100,0,22965649.02106222,0,59205705,59105910,https://twitter.com/icondao,21815649.02106222,1150000.0,main,3
hxe44c986d1c6013c8cafc35edcbd6937985641fce,0xe8ef1e96ae3897800000,Seoul,KOR,0x12cbc0f4dd02bc2aa35928,https://static-data.parametacorp.com/details.json,hello@parametacorp.com,0,0x1,0.0,55909916,73060439,PARAMETA,hx6602c91a04cf9ffef1ac887445c522d6847cf3f7,52.79.77.39:7100,0,22000000.0,0,17082928,17035090,https://parametacorp.com,22722864.56820994,1100000.0,main,4
hxca60d4371ad90d624dc7119f81009d799c168aa1,0xbfea411d8a7b7a670000,Sydney,AUS,0xeaa5ebc53281f48260e92,https://devshack-prep-storage.s3-ap-southeast-2.amazonaws.com/json/devshack.json,icon@devshack.team,0,0x1,11200.0,27228224,73060439,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,104.197.141.179:7100,0,18125864.568,0,20389865,20307170,https://www.devshack.team,17729511.340869796,906293.2284,main,5
hxf680ae11372c48afebbce77c9d8de455e1acc18a,0xd5abdcbfa37bda63c000,Singapore,SGP,0xdc1069559578caa781c6d,https://grow3.io/prep/details.json,support@grow3.io,0,0x1,10000.0,37596324,73061225,GROW,hx4e39d214d1e682f2acba7a08c4f7591fb5baaade,18.142.22.234:7100,0,17636608.189077508,0,33685569,33646216,https://grow3.io,16627573.82837751,1009034.3607,main,6
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,0xb8e51bb755a014c00000,Sydney,AUS,0x142b90add64639a23cc175,https://iconosphere.io/details.json,prep@iconosphere.io,0,0x1,13998.0,19955991,73087425,ICONOsphere,hx95248f3757afcb50efa99f529183ba401a82273c,52.36.75.189:7100,0,17462834.688,0,58080631,57976740,https://iconosphere.io,24384247.00847922,873141.7344,main,7
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,0xd3c21bf253e010c10000,George Town,CYM,0xce560f07a302aa15d9b1a,https://binance.com/json,poolvip@binance.com,0,0x1,0.0,44121916,73102481,Binance Node,hx863b7ba01fded0c7139788df152662ae881b8be3,3.215.75.154:7100,0,16590319.985599251,0,28288422,28270379,https://binance.com,15590319.975599252,1000000.01,main,8
hxdc4b3fb5b47d6c14c7f9a0bac8eea9f3f48d3288,0xafc263e16787cac00000,Singapore,SGP,0xcd1d99cdfd0cef8505c1c,https://techiast.com/json,contact@techiast.com,0,0x1,0.0,67872918,73103224,Techiast,hxdc4b3fb5b47d6c14c7f9a0bac8eea9f3f48d3288,185.194.101.191:7100,0,16328098.677742478,0,4429600,4350817,https://techiast.com,15498098.677742478,830000.0,main,9
hx3c58970034d5a923aa95058365450feed28979a2,0xb2acb568f61d8636c000,Sydney,AUS,0xb02cb0240199966c8a6a6,https://gangstabet.io/details.json,hodl@gangstabet.io,0,0x1,10000.0,41610399,73064146,GangstaVerse,hxed7175f73f63ce8dfeede1db8c4b66179eb7a857,44.237.21.74:7100,0,14155140.745831357,0,29544316,29487384,https://gangstabet.io/,13311373.599931356,843767.1459,main,10
hx28c08b299995a88756af64374e13db2240bc3142,0x943b1377290cbd800000,Dunedin,NZL,0xba1716c5798f6153c065c,https://parrot9.com/PARROT9.json,hello@parrot9.com,0,0x1,14000.0,19769751,73059784,PARROT9,hx3c2d124b5d72735806067c8e4dbdbb2f0bdce55c,155.138.134.222:7100,0,14000000.0,0,50215542,50137149,https://parrot9.com,14060577.308459925,700000.0,main,11
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,0x81c42f53b7bdcec50000,New York,USA,0x8910717bf354f2a7ce981,https://icon-staking-details.s3.us-west-2.amazonaws.com/icon-am/details.json,ICON.A.M@protonmail.com,0,0x1,50000.0,15285332,73096077,ICON Asset Management,hxd4382eb39497d2a3c924267d18908fd32e1f8c8f,95.179.159.177:7100,0,10969084.783686645,0,40612680,40548375,https://myicon.finance,10356280.535286646,612804.2484,main,12
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,0xab20e3faa061a1200000,Kyiv,UKR,0x862cf023e0e1ce068fc3c,https://everstake.one/icon.json,inbox@everstake.one,0,0x1,14000.0,20174244,73070969,Everstake,hx3e9deb93255877805d8d81681b41bd2c14d65d0b,95.217.41.106:7100,0,10946148.50184367,0,58606701,58491900,https://everstake.one,10138017.10984367,808131.392,main,13
hxe4c008b838e8a9a7c065f20f393974de4c86f917,0x7097e2c1148185218000,Wollongong,AUS,0x9bce57a0dfb600343463e,https://faucet.reliantnode.com/static/details.json,team@reliantnode.com,0,0x1,14000.0,19688103,73060439,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,185.172.110.74:7100,0,10634136.876,0,56244296,55897571,https://www.reliantnode.com,11772370.374666072,531706.8438,main,14
hx2e7db537ca3ff73336bee1bab4cf733a94ae769b,0x94c30d2e834892cd0000,Melbourne,AUS,0x78d4e91116ca54360c922,https://www.eyeonicon.xyz/api/details.json,fez@fbdconsulting.com,0,0x1,0.0,56432892,73059784,Eye on ICON,hx2e7db537ca3ff73336bee1bab4cf733a94ae769b,65.21.202.45:7100,0,9832292.01508044,0,9556466,9546654,https://www.eyeonicon.xyz,9129783.71068044,702508.3044,main,15
