address,bonded,city,country,delegated,details,email,grade,hasPublicKey,irep,irepUpdateBlockHeight,lastHeight,name,nodeAddress,p2pEndpoint,penalty,power,status,totalBlocks,validatedBlocks,website,delegation,bond,prep_type,rank
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,0x1a784379d99db42000000,Zug,CHE,0x1e9023e3c5140570cc9c40,https://cdn.icon.foundation/details/details.json,hello@icon.foundation,0,0x1,14000.0,19566264,73636579,ICON Foundation,hx9c63f73d3c564a54d0eed84f90718b1ebed16f09,18.176.121.232:7100,0,38948457.410561115,0,63066052,62892223,https://icon.foundation,36948457.410561115,2000000.0,main,1
hxfba37e91ccc13ec1dab115811f73e429cde44d48,0x152d0fca8c93636dc0000,San Francisco,USA,0x19a190210c217aed73e4bd,https://lydialabs.xyz/details.json,hi@lydialabs.xyz,0,0x1,14000.0,19378303,73702902,Lydia Labs,hx81719dcfe8f58ca07044b7bede49cecd61f9bd3f,18.118.232.28:7100,0,32000300.0,0,63157768,63040990,https://lydialabs.xyz,30986105.20656947,1600015.0,main,2
hxe44c986d1c6013c8cafc35edcbd6937985641fce,0xfe1c215e8f838e000000,Seoul,KOR,0x1286af2550a96b1b313b28,https://static-data.parametacorp.com/details.json,hello@parametacorp.com,0,0x1,0.0,55909916,73699269,PARAMETA,hx6602c91a04cf9ffef1ac887445c522d6847cf3f7,52.79.77.39:7100,0,23596692.73081601,0,17686794,17638894,https://parametacorp.com,22396692.73081601,1200000.0,main,3
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,0xf109543654adc48fb400,Singapore,SGP,0x11da281a0d756856f1f5ad,https://icondao.s3-ap-southeast-1.amazonaws.com/icondao.json,icondao@canfoundation.io,0,0x1,14000.0,20252122,73706789,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,18.140.186.29:7100,0,22720216.984961838,0,59809571,59706670,https://twitter.com/icondao,21581954.57376294,1138262.411198901,main,4
hxca60d4371ad90d624dc7119f81009d799c168aa1,0xc00d070670d561ac8000,Sydney,AUS,0xe40e8132439471b6b1656,https://devshack-prep-storage.s3-ap-southeast-2.amazonaws.com/json/devshack.json,icon@devshack.team,0,0x1,11200.0,27228224,73689934,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,104.197.141.179:7100,0,18138408.63202393,0,20993731,20911012,https://www.devshack.team,17231473.95342393,906934.6786,main,5
hxf680ae11372c48afebbce77c9d8de455e1acc18a,0xd5abdcbfa37bda63c000,Singapore,SGP,0xdae4615adc4e2d0df6c5b,https://grow3.io/prep/details.json,support@grow3.io,0,0x1,10000.0,37596324,73540203,GROW,hx4e39d214d1e682f2acba7a08c4f7591fb5baaade,18.142.22.234:7100,0,17548054.617915783,0,34289435,34250070,https://grow3.io,16539020.257215781,1009034.3607,main,6
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,0xb8e51bb755a014c00000,Sydney,AUS,0x10bb39818fce838fbead2d,https://iconosphere.io/details.json,prep@iconosphere.io,0,0x1,13998.0,19955991,73706789,ICONOsphere,hx95248f3757afcb50efa99f529183ba401a82273c,52.36.75.189:7100,0,17462834.688,0,58684497,58580541,https://iconosphere.io,20226956.44645051,873141.7344,main,7
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,0xd3c21bf253e010c10000,George Town,CYM,0xcdd8275f0421729bd9e41,https://binance.com/json,poolvip@binance.com,0,0x1,0.0,44121916,73674812,Binance Node,hx863b7ba01fded0c7139788df152662ae881b8be3,3.215.75.154:7100,0,16553159.413184488,0,28892288,28874081,https://binance.com,15553159.403184488,1000000.01,main,8
hxdc4b3fb5b47d6c14c7f9a0bac8eea9f3f48d3288,0xafc263e16787cac00000,Singapore,SGP,0xc55d31b41e00d1a865dfd,https://techiast.com/json,contact@techiast.com,0,0x1,0.0,67872918,73707144,Techiast,hxdc4b3fb5b47d6c14c7f9a0bac8eea9f3f48d3288,185.194.101.191:7100,0,15742405.213516282,0,5033466,4950719,https://techiast.com,14912405.213516282,830000.0,main,9
hx28c08b299995a88756af64374e13db2240bc3142,0x943b1377290cbd800000,Dunedin,NZL,0xb29521c89d788dc9f366c,https://parrot9.com/PARROT9.json,hello@parrot9.com,0,0x1,14000.0,19769751,73706789,PARROT9,hx3c2d124b5d72735806067c8e4dbdbb2f0bdce55c,155.138.134.222:7100,0,14000000.0,0,50819408,50739685,https://parrot9.com,13493315.730984308,700000.0,main,10
