address,bonded,city,country,delegated,details,email,grade,irep,irepUpdateBlockHeight,lastHeight,name,nodeAddress,p2pEndpoint,penalty,power,status,totalBlocks,validatedBlocks,website,delegation,bond,prep_type,rank
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,0x1a784379d99db42000000,Zug,CHE,0x1fbae65a2f7db763b934d7,https://icon.foundation/prep/details.json,hello@icon.foundation,0,14000.0,19566264,62358144,ICON Foundation,hx9c63f73d3c564a54d0eed84f90718b1ebed16f09,18.176.121.232:7100,0,40000000.0,0,51721536,51561455,https://icon.foundation,38359309.82355522,2000000.0,main,1
hxfba37e91ccc13ec1dab115811f73e429cde44d48,0x1011d27890eaa3c0a4000,San Francisco,USA,0x18ed37b98b2248fa339016,https://lydialabs.xyz/details.json,hi@lydialabs.xyz,0,14000.0,19378303,62324647,Lydia Labs,hx81719dcfe8f58ca07044b7bede49cecd61f9bd3f,18.118.232.28:7100,0,24283719.81,0,51813252,51706422,https://lydialabs.xyz,30134448.467932876,1214185.9905,main,2
hxf680ae11372c48afebbce77c9d8de455e1acc18a,0xd5abdcbfa37bda63c000,Singapore,SGP,0x10513965c44b49db3cc93a,https://grow3.io/prep/details.json,support@grow3.io,0,10000.0,37596324,62359152,GROW,hx4e39d214d1e682f2acba7a08c4f7591fb5baaade,18.142.22.234:7100,0,20180687.214,0,22944919,22921730,https://grow3.io,19726383.596427582,1009034.3607,main,3
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,0xd3c21bf253e010c10000,George Town,CYM,0x109a78a07f8562b1889c9d,https://binance.com/json,poolvip@binance.com,0,0.0,44121916,62352734,Binance Node,hx863b7ba01fded0c7139788df152662ae881b8be3,3.215.75.154:7100,0,20000000.2,0,17547772,17535436,https://binance.com,20072282.726593863,1000000.01,main,4
hx3c58970034d5a923aa95058365450feed28979a2,0xb2acb568f61d8636c000,Sydney,AUS,0xd9a717424118b63075f0f,https://gangstabet.io/details.json,hodl@gangstabet.io,0,10000.0,41610399,62345028,GangstaVerse,hxed7175f73f63ce8dfeede1db8c4b66179eb7a857,44.237.21.74:7100,0,16875342.918,0,18803666,18755892,https://gangstabet.io/,16445372.944265733,843767.1459,main,5
hxe44c986d1c6013c8cafc35edcbd6937985641fce,0xd3c21bcecceda1000000,Seoul,KOR,0xc382aae7337208a2499bd,https://static-data.iconloop.com/details.json,hello@iconloop.com,0,0.0,55909916,62361745,ICONLOOP,hx6602c91a04cf9ffef1ac887445c522d6847cf3f7,52.79.77.39:7100,0,15772349.692118945,0,6342278,6335744,https://www.iconloop.com,14772349.692118945,1000000.0,main,6
hx28c08b299995a88756af64374e13db2240bc3142,0x96592d57f2c76fc00000,Dunedin,NZL,0xa8d1a8b8fb3b449cf512c,https://parrot9.com/PARROT9.json,hello@parrot9.com,0,14000.0,19769751,62352709,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,155.138.134.222:7100,0,13465601.542030908,0,39474892,39402850,https://parrot9.com,12755601.542030908,710000.0,main,7
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,0x88dd22d102b3be784000,Singapore,SGP,0x14ca68853c6f1fe46cedab,https://icondao.s3-ap-southeast-1.amazonaws.com/icondao.json,icondao@canfoundation.io,0,14000.0,20252122,62348935,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,18.140.186.29:7100,0,12926421.618,0,48765283,48721797,https://twitter.com/icondao,25134362.483886607,646321.0809,main,8
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,0x7e88bc8a54bdd44f8000,Sydney,AUS,0x1232fe120e42c953ba2ff9,https://iconosphere.io/details.json,prep@iconosphere.io,0,13998.0,19955991,62357647,ICONOsphere,hx95248f3757afcb50efa99f529183ba401a82273c,52.36.75.189:7100,0,11950810.396,0,47339981,47245856,https://iconosphere.io,22001469.851252306,597540.5198,main,9
hxca60d4371ad90d624dc7119f81009d799c168aa1,0x7e065f33f32175798000,Sydney,AUS,0x95bfa735a3924af8847df,https://devshack-prep-storage.s3-ap-southeast-2.amazonaws.com/json/devshack.json,icon@devshack.team,0,11200.0,27228224,62358091,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,104.197.141.179:7100,0,11902714.348,0,9670139,9623650,https://www.devshack.team,11314687.72451012,595135.7174,main,10
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,0x7036937f16b6aaa24000,New York,USA,0xb27a68e7bd1d8328e9e30,https://icon-staking-details.s3.us-west-2.amazonaws.com/icon-am/details.json,ICON.A.M@protonmail.com,0,50000.0,15285332,62348242,ICON Asset Management,hxd4382eb39497d2a3c924267d18908fd32e1f8c8f,95.179.134.53:7100,0,10598235.97,0,30025412,29995376,https://myicon.finance,13485428.735139575,529911.7985,main,11
hxe4c008b838e8a9a7c065f20f393974de4c86f917,0x594cc618697bdc618000,Wollongong,AUS,0x5d50f41f6cb0118854514,https://faucet.reliantnode.com/static/details.json,team@reliantnode.com,0,14000.0,19688103,62360703,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,185.172.110.74:7100,0,7472481.457095148,0,45564637,45244366,https://www.reliantnode.com,7050774.613295148,421706.8438,main,12
hx4a43790d44b07909d20fbcc233548fc80f7a4067,0x4a15dca241e7ca014000,Tokyo,JPN,0x54695cbd773916d1b94e8,https://storage.googleapis.com/rhizome-public-storage/prep/json/rhizome-usa.json,hello@rhizomeicx.com,0,15000.0,22278291,62352309,RHIZOME,hxda4e0b39fb6df66af8a4e39942c49662a890f320,34.133.160.215:7100,0,6727816.404776782,0,51719476,51689056,https://rhizomeicx.com,6377958.005076782,349858.3997,main,13
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,0x43c33c19375648000000,San Francisco,USA,0x686a53cef714890e4ad62,https://icon-staking-details.s3.us-west-2.amazonaws.com/sudoblock/details.json,info@sudoblock.io,0,14000.0,20429496,62361810,sudoblock,hx671f20ea01826591ed09988bd0229e3008f4fa47,139.180.142.57:7100,0,6400000.0,0,31838988,31677155,https://github.com/sudoblockio,7889400.130017187,320000.0,main,14
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,0x4c0a1ceeea301c008000,Paris,FRA,0x4e087f668956ae240fa49,https://iconation.team/prep_mainnet.json,iconation.team@gmail.com,0,14000.0,19794346,62360327,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,52.47.90.20:7100,0,6255107.8416770855,0,51972266,51928524,https://iconation.team,5896021.436677085,359086.405,main,15
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,0xe2ba50668dae40868000,Kyiv,UKR,0x448c88bfb86ff5c20ef8f,https://everstake.one/icon.json,inbox@everstake.one,0,14000.0,20174244,62357609,Everstake,hx3e9deb93255877805d8d81681b41bd2c14d65d0b,95.217.41.106:7100,0,6250104.813844095,0,48728451,48645084,https://everstake.one,5179413.1008440945,1070691.713,main,16
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,0x3ca7172f67401a26c000,Seoul,KOR,0x5d71fb5c3c9e4c4ef5e01,http://icon.plan-p.io/config_mainnet.json,master@plan-p.io,0,45845.248381294026,14801418,62361020,Plan-P,hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,15.164.138.240:7100,0,5728485.318,0,8775722,8722565,http://plan-p.io,7060522.83849053,286424.2659,main,17
