address,bonded,city,country,delegated,details,email,grade,irep,irepUpdateBlockHeight,lastHeight,name,nodeAddress,p2pEndpoint,penalty,power,status,totalBlocks,validatedBlocks,website,delegation,bond,prep_type,rank
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,0x1a784379d99db42000000,Zug,CHE,0x1fa611f9f515bf27165fe5,https://icon.foundation/prep/details.json,hello@icon.foundation,0,14000.0,19566264,63522262,ICON Foundation,hx9c63f73d3c564a54d0eed84f90718b1ebed16f09,18.176.121.232:7100,0,40000000.0,0,52885964,52725299,https://icon.foundation,38260944.85018531,2000000.0,main,1
hxfba37e91ccc13ec1dab115811f73e429cde44d48,0x1011d27890eaa3c0a4000,San Francisco,USA,0x18b03fa4b26bab48c87b33,https://lydialabs.xyz/details.json,hi@lydialabs.xyz,0,14000.0,19378303,63515296,Lydia Labs,hx81719dcfe8f58ca07044b7bede49cecd61f9bd3f,18.118.232.28:7100,0,24283719.81,0,52977680,52870103,https://lydialabs.xyz,29846530.18427915,1214185.9905,main,2
hxf680ae11372c48afebbce77c9d8de455e1acc18a,0xd5abdcbfa37bda63c000,Singapore,SGP,0x107c8a94b83eedbf6fabf1,https://grow3.io/prep/details.json,support@grow3.io,0,10000.0,37596324,63526355,GROW,hx4e39d214d1e682f2acba7a08c4f7591fb5baaade,18.142.22.234:7100,0,20180687.214,0,24109347,24085389,https://grow3.io,19930942.92477658,1009034.3607,main,3
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,0xd3c21bf253e010c10000,George Town,CYM,0x10a03ed051ccd166ccedd3,https://binance.com/json,poolvip@binance.com,0,0.0,44121916,63514021,Binance Node,hx863b7ba01fded0c7139788df152662ae881b8be3,3.215.75.154:7100,0,20000000.2,0,18712200,18699465,https://binance.com,20099550.46023001,1000000.01,main,4
hxe44c986d1c6013c8cafc35edcbd6937985641fce,0xd3c21bcecceda1000000,Seoul,KOR,0x113b6e3711b1e516f51cf3,https://static-data.parametacorp.com/details.json,hello@parametacorp.com,0,0.0,55909916,63527146,PARAMETA,hx6602c91a04cf9ffef1ac887445c522d6847cf3f7,52.79.77.39:7100,0,20000000.0,0,7506706,7498113,https://parametacorp.com,20832391.66593446,1000000.0,main,5
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,0xc345ebec7393ea773134,Singapore,SGP,0x1585259c68200a0beba829,https://icondao.s3-ap-southeast-1.amazonaws.com/icondao.json,icondao@canfoundation.io,0,14000.0,20252122,63526299,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,18.140.186.29:7100,0,18443025.791808788,0,49929711,49885707,https://twitter.com/icondao,26016210.753952898,922151.2895904393,main,6
hx3c58970034d5a923aa95058365450feed28979a2,0xb2acb568f61d8636c000,Sydney,AUS,0xcb741ffc30087e2b8cbd4,https://gangstabet.io/details.json,hodl@gangstabet.io,0,10000.0,41610399,63517663,GangstaVerse,hxed7175f73f63ce8dfeede1db8c4b66179eb7a857,44.237.21.74:7100,0,16216287.51558017,0,19968094,19919866,https://gangstabet.io/,15372520.36968017,843767.1459,main,7
hx28c08b299995a88756af64374e13db2240bc3142,0x96592d57f2c76fc00000,Dunedin,NZL,0xacb3d7ca30e52460b68f5,https://parrot9.com/PARROT9.json,hello@parrot9.com,0,14000.0,19769751,63517796,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,155.138.134.222:7100,0,13759032.824595155,0,40639320,40566913,https://parrot9.com,13049032.824595155,710000.0,main,8
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,0x7e88bc8a54bdd44f8000,Sydney,AUS,0x12762903ff0ad27ee162e2,https://iconosphere.io/details.json,prep@iconosphere.io,0,13998.0,19955991,63522576,ICONOsphere,hx95248f3757afcb50efa99f529183ba401a82273c,52.36.75.189:7100,0,11950810.396,0,48504409,48408743,https://iconosphere.io,22318660.602509767,597540.5198,main,9
hxca60d4371ad90d624dc7119f81009d799c168aa1,0x8a318d6ca7a36d938000,Sydney,AUS,0x90fb23414d64a53a53208,https://devshack-prep-storage.s3-ap-southeast-2.amazonaws.com/json/devshack.json,icon@devshack.team,0,11200.0,27228224,63526326,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,104.197.141.179:7100,0,11607055.802879833,0,10834567,10779970,https://www.devshack.team,10954455.147079831,652600.6558,main,10
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,0x7036937f16b6aaa24000,New York,USA,0xaacaeada57a671e2d9560,https://icon-staking-details.s3.us-west-2.amazonaws.com/icon-am/details.json,ICON.A.M@protonmail.com,0,50000.0,15285332,63523042,ICON Asset Management,hxd4382eb39497d2a3c924267d18908fd32e1f8c8f,95.179.134.53:7100,0,10598235.97,0,31189840,31157347,https://myicon.finance,12904727.47721042,529911.7985,main,11
hxe4c008b838e8a9a7c065f20f393974de4c86f917,0x594cc618697bdc618000,Wollongong,AUS,0x6fc6363dd76bf39b3f790,https://faucet.reliantnode.com/static/details.json,team@reliantnode.com,0,14000.0,19688103,63516482,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,185.172.110.74:7100,0,8434136.876,0,46729065,46406699,https://www.reliantnode.com,8445424.695072567,421706.8438,main,12
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,0x58f03ee118a13e800000,San Francisco,USA,0x6ec4726e9f5a14920f4b1,https://icon-staking-details.s3.us-west-2.amazonaws.com/sudoblock/details.json,info@sudoblock.io,0,14000.0,20429496,63510785,sudoblock,hx671f20ea01826591ed09988bd0229e3008f4fa47,139.180.142.57:7100,0,8400000.0,0,33003416,32837820,https://github.com/sudoblockio,8369345.930516561,420000.0,main,13
hx4a43790d44b07909d20fbcc233548fc80f7a4067,0x4a15dca241e7ca014000,Tokyo,JPN,0x5141fcc35d126ce47b613,https://storage.googleapis.com/rhizome-public-storage/prep/json/rhizome-usa.json,hello@rhizomeicx.com,0,15000.0,22278291,63523046,RHIZOME,hxda4e0b39fb6df66af8a4e39942c49662a890f320,34.133.160.215:7100,0,6489521.391394146,0,52843745,52811358,https://rhizomeicx.com,6139662.991694146,349858.3997,main,14
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,0x4c0a1ceeea301c008000,Paris,FRA,0x4da6020419a73a95aec41,https://iconation.team/prep_mainnet.json,iconation.team@gmail.com,0,14000.0,19794346,63504542,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,52.47.90.20:7100,0,6226038.788463879,0,53136694,53091158,https://iconation.team,5866952.38346388,359086.405,main,15
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,0x3d896edce0a884abc000,Seoul,KOR,0x5c498954b51c21c8aeb78,http://icon.plan-p.io/config_mainnet.json,master@plan-p.io,0,45845.248381294026,14801418,63522576,Plan-P,hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,15.164.138.240:7100,0,5811990.958,0,9940150,9884159,http://plan-p.io,6973027.591596829,290599.5479,main,16
hx0a72c03881451a6270d4895f756085470fc311e4,0x3b7aa4cb876235880000,Manila,PHL,0x4026e59d30cc07fb2a7de,https://icon-staking-details.s3.us-west-2.amazonaws.com/icon-pinas/details.json,iconpilipinas@gmail.com,0,14000.0,19653141,63523615,ICON Pinas (Pilipinas),hx9b211794b5e942c7acc7dccca84d39f617c8e0dd,139.180.138.203:7100,0,5128065.625803474,0,29245158,29197957,https://www.iconpinas.com/,4847183.625803474,280882.0,main,17
hx6f89b2c25c15f6294c79810221753131067ed3f8,0x38ddd52249f84bac8000,Paris,FRA,0x40199ac9fa73aa5d606d3,https://sharpn.tech/cdn/prepsdetailsv5.json,hello@staky.io,0,14000.0,20132195,63526211,Staky.io | Craft contributor,hx6f89b2c25c15f6294c79810221753131067ed3f8,167.71.4.34:7100,0,5111805.04702923,0,38698600,38434935,https://staky.io,4843260.43562923,268544.6114,main,18
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,0x39de03ef857b6ce9c000,Maribor,SVN,0x344e9782cfb89ccfcda6e,https://protokol7.com/icon/mainnet-config.json,info@protokol7.com,0,10000.0,39619156,63509646,Protokol7,hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,18.135.219.85:7100,0,4225475.480920951,0,23540318,23526002,https://protokol7.com/icon,3952205.1306209504,273270.3503,main,19
hx31c429608c74501de13df5fea30bf1674460be50,0x2d3a6255ded3fd97c000,Banglore,IND,0x32318ad1f092bc6e1a920,https://icon-staking-details.s3.us-west-2.amazonaws.com/hugobyte/details.json,contact@hugobyte.com,0,10000.0,36747915,63527103,Hugobyte,hx56db2dfd4922817ac9a6543d0eabcced433b44ce,45.76.182.241:7100,0,4006098.9710016707,0,7398704,7363014,https://hugobyte.com,3792515.4823016706,213583.4887,main,20
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,0xadc9c972da72d8468000,Kyiv,UKR,0x26047add90aa2c5124a72,https://everstake.one/icon.json,inbox@everstake.one,0,14000.0,20174244,63523761,Everstake,hx3e9deb93255877805d8d81681b41bd2c14d65d0b,95.217.41.106:7100,0,3693212.7804695102,0,49892879,49803734,https://everstake.one,2872521.0674695102,820691.713,main,21
