IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,866.0,13607.716742029234,67799.21722275804,2010.0,0.016933541029373233,1148.0808266009617
sICX,12059.0,631181.2108852366,5734364.774580547,961.0,0.25421486890185263,1457760.7894053953
bnUSD,9849.0,733694.7969875445,1003511.695688253,939.0,1.0167891993787346,1020359.8536260552
GBET,2844.0,12852.55149472607,317624.43264850526,548.0,0.005586063508928544,1774.2702527619472
$unknown,,,34507.778236830454,507.0,,
BALN,16380.0,308760.0346787142,3949348.52838488,355.0,0.08894286964563829,351266.3913453298
CROWN,1182.0,22447.07189640729,2172519.6901629088,314.0,0.01095396260664368,23797.69944824162
CFT,19128.0,57835.706580822145,4758769.959711239,193.0,0.00502253851014987,23901.105383594044
CODE,244.0,12.190463578287417,555925.8551753043,132.0,4.908029935099631e-06,2.7285007388962557
FIN,2256.0,18202.009228205185,69167.60465620713,97.0,0.09592715949326965,6635.0518436234015
OMM,13885.0,23637.051019446568,1725163.7698418591,91.0,0.003265516259978142,5633.55034154378
IUSDC,5582.0,126312.77617822336,8191.890909,85.0,1.022390814019456,8375.31401481109
USDS,5432.0,11901.410614843931,6760.692493308812,78.0,1.0149238364101865,6861.587962098529
BTCB,140.0,53149.41933133964,4.190016786761396,55.0,32007.034225692114,134110.01070009652
BST,268.0,2.963159081758108,183.91429679437513,32.0,1.1403762730487108,209.73150033874398
ETH,113.0,8878.627840472453,5.4194664310353575,31.0,2313.596642778673,12538.45934049512
METX,11416.0,1062.3492698285468,6575089.374294271,20.0,4.875739469771509e-05,320.58422779521834
IUSDT,3480.0,7773.1444890685425,9000.501328,10.0,0.9812028911066978,8831.317924443272
XCROWN,1182.0,22447.07189640729,370595.26825753786,10.0,0.01095396260664368,4059.4867106921533
VOID,153.0,802.9590113388534,8429.154569806398,7.0,0.01450942827049294,122.30221361150372
UP,,,0.3236218427411054,6.0,0.6244041065206697,0.2020708075673326
oIUSDC,5582.0,126312.77617822336,9.950128,6.0,1.022390814019456,10.172919465517781
oUSDS,5432.0,11901.410614843931,2.989855036135855,6.0,1.0149238364101865,3.034475143585319
IDOGE,1745.0,49.99444283893754,31660.0,3.0,1.1754746802010138e-07,0.00372155283751641
TAP,9232.0,7.113282444577241,17254.255952227286,2.0,0.0002844655049449192,4.908240631899212
CLAW,536.0,1161.4559439868688,12328.81313142628,2.0,3.439736124537023e-05,0.42407863900833387
ICX,,,,,0.2126,
