address,block_id,datetime,rewards
hx5b97bbec2e555289351806103833a465b7fbbd47,19432005,2020-05-29 22:37:18,1738.586235525219107706
hx5b97bbec2e555289351806103833a465b7fbbd47,19379340,2020-05-28 17:04:42,1787.030850468311848304
hx5b97bbec2e555289351806103833a465b7fbbd47,19335689,2020-05-27 16:34:22,1782.381053095736299786
hx5b97bbec2e555289351806103833a465b7fbbd47,19288051,2020-05-26 13:51:04,1789.417246011056312363
hx5b97bbec2e555289351806103833a465b7fbbd47,19247324,2020-05-25 14:59:26,1788.142151730270612754
hx5b97bbec2e555289351806103833a465b7fbbd47,19202042,2020-05-24 13:35:46,1765.805033980833835568
hx5b97bbec2e555289351806103833a465b7fbbd47,19194402,2020-05-24 09:18:41,1793.116560623064259213
hx5b97bbec2e555289351806103833a465b7fbbd47,19115621,2020-05-22 13:07:31,1833.12964240867591014
hx5b97bbec2e555289351806103833a465b7fbbd47,19073665,2020-05-21 13:31:59,1831.879957523568072913
hx5b97bbec2e555289351806103833a465b7fbbd47,19037052,2020-05-20 17:00:09,1877.51933705499857771
hx5b97bbec2e555289351806103833a465b7fbbd47,18986114,2020-05-19 12:26:49,1869.271918910659814265
hx5b97bbec2e555289351806103833a465b7fbbd47,18948861,2020-05-18 15:32:17,1869.34451803290485503
hx5b97bbec2e555289351806103833a465b7fbbd47,18915113,2020-05-17 20:36:43,3585.400311223261694628
hx5b97bbec2e555289351806103833a465b7fbbd47,18848949,2020-05-16 07:31:26,1725.97607032670908574
hx5b97bbec2e555289351806103833a465b7fbbd47,18772528,2020-05-14 12:38:13,1737.914808217448177778
hx5b97bbec2e555289351806103833a465b7fbbd47,18731828,2020-05-13 13:49:37,1735.984631840411345935
hx5b97bbec2e555289351806103833a465b7fbbd47,18687593,2020-05-12 13:02:57,1784.753961411262054373
hx5b97bbec2e555289351806103833a465b7fbbd47,18651011,2020-05-11 16:33:12,1829.354017080318969881
hx5b97bbec2e555289351806103833a465b7fbbd47,18601261,2020-05-10 12:41:21,1858.036301282539230693
hx5b97bbec2e555289351806103833a465b7fbbd47,18568612,2020-05-09 18:23:54,1935.24010167804508757
hx5b97bbec2e555289351806103833a465b7fbbd47,18513867,2020-05-08 11:43:04,1952.598367649463974061
hx5b97bbec2e555289351806103833a465b7fbbd47,18487763,2020-05-07 21:05:25,1950.617846146939311589
hx5b97bbec2e555289351806103833a465b7fbbd47,18429443,2020-05-06 12:09:19,1945.036318389710938647
hx5b97bbec2e555289351806103833a465b7fbbd47,18394776,2020-05-05 16:41:49,1949.227700833271180462
hx5b97bbec2e555289351806103833a465b7fbbd47,18341079,2020-05-04 10:29:06,1958.230923962223439631
hx5b97bbec2e555289351806103833a465b7fbbd47,18308699,2020-05-03 16:20:28,1947.317508350922953079
hx5b97bbec2e555289351806103833a465b7fbbd47,18255054,2020-05-02 10:14:21,1942.405579295656407977
hx5b97bbec2e555289351806103833a465b7fbbd47,18210961,2020-05-01 09:30:27,1941.452252495186486695
hx5b97bbec2e555289351806103833a465b7fbbd47,18166823,2020-04-30 08:43:25,1948.316770798165117825
hx5b97bbec2e555289351806103833a465b7fbbd47,18130995,2020-04-29 12:35:42,1945.578070559857699113
hx5b97bbec2e555289351806103833a465b7fbbd47,18085122,2020-04-28 10:47:58,1946.34082011136980935
hx5b97bbec2e555289351806103833a465b7fbbd47,18049210,2020-04-27 14:37:51,1949.780563287551816848
hx5b97bbec2e555289351806103833a465b7fbbd47,17998316,2020-04-26 10:00:07,1982.950451833300991141
hx5b97bbec2e555289351806103833a465b7fbbd47,17956967,2020-04-25 10:50:22,1953.275861673662719704
hx5b97bbec2e555289351806103833a465b7fbbd47,17926263,2020-04-24 17:35:47,1937.806086799449571592
hx5b97bbec2e555289351806103833a465b7fbbd47,17865065,2020-04-23 07:13:36,2036.112614077486282543
hx5b97bbec2e555289351806103833a465b7fbbd47,17838529,2020-04-22 16:21:57,2024.835697668607218507
hx5b97bbec2e555289351806103833a465b7fbbd47,17798108,2020-04-21 17:39:27,1940.716377663628147288
hx5b97bbec2e555289351806103833a465b7fbbd47,17739279,2020-04-20 08:19:56,1950.97512803506891724
hx5b97bbec2e555289351806103833a465b7fbbd47,17694331,2020-04-19 07:01:48,1947.850440702497511972
hx5b97bbec2e555289351806103833a465b7fbbd47,17653188,2020-04-18 07:49:14,1974.435145885294070445
hx5b97bbec2e555289351806103833a465b7fbbd47,17632351,2020-04-17 20:08:24,1985.485778216473188795
